timestamp,vibration_sensor,temperature_sensor,pressure_sensor,rpm_sensor,bearing_wear_sensor,health_status,actual_remaining_life
205,0.717,45.44,102.23,1465.44,8.75,Healthy,1294
206,0.894,47.96,102.92,1485.1,8.54,Healthy,1293
207,0.897,49.45,106.14,1450.93,9.1,Healthy,1292
208,0.9,47.04,106.3,1476.69,8.94,Healthy,1291
209,1.304,49.26,107.42,1440.64,12.38,Healthy,1290
210,0.913,48.63,106.93,1447.97,10.11,Healthy,1289
211,0.984,47.73,102.56,1466.4,9.96,Healthy,1288
212,0.965,45.11,108.16,1463.95,9.17,Healthy,1287
213,0.932,48.47,107.71,1464.49,8.01,Healthy,1286
214,0.819,45.91,105.57,1464.61,7.3,Healthy,1285
215,0.951,47.5,108.32,1456.53,7.87,Healthy,1284
216,0.77,46.56,100.54,1508.34,7.71,Healthy,1283
217,0.837,46.93,103.14,1483.63,7.18,Healthy,1282
218,0.811,47.34,102.58,1476.53,7.84,Healthy,1281
219,0.882,46.53,105.85,1462.33,10.19,Healthy,1280
220,1.153,49.84,103.66,1466.25,12.73,Healthy,1279
221,0.654,44.92,104.79,1479.89,6.51,Healthy,1278
222,0.964,48.6,107.56,1457.11,9.55,Healthy,1277
223,0.691,46.26,104.84,1463.45,8.79,Healthy,1276
224,0.831,45.52,104.72,1461.16,8.83,Healthy,1275
225,1.021,49.47,103.13,1396.98,9.88,Healthy,1274
226,0.901,46.57,102.81,1463.23,7.59,Healthy,1273
227,0.767,47.11,106.34,1456.68,8.07,Healthy,1272
228,0.814,46.95,105.63,1492.05,8.97,Healthy,1271
229,0.984,50.08,104.84,1456.06,9.21,Healthy,1270
230,0.818,46.28,103.25,1441.78,8.47,Healthy,1269
231,0.935,47.06,100.62,1457.03,8.98,Healthy,1268
232,0.917,47.32,102.45,1439.89,8.99,Healthy,1267
233,0.837,46.33,108.01,1470.86,5.88,Healthy,1266
234,1.175,50.36,103.32,1452.35,11.53,Healthy,1265
235,0.997,46.04,105.37,1472.37,10.94,Healthy,1264
236,0.681,44.19,105.42,1455.11,6.18,Healthy,1263
237,0.95,46.32,102.24,1457.88,9.55,Healthy,1262
238,0.851,47.95,104.62,1437.14,7.75,Healthy,1261
239,1.036,50.34,107.05,1466.02,10.72,Healthy,1260
240,0.841,46.61,104.23,1471.48,8.2,Healthy,1259
241,0.926,47.2,110.37,1467.26,8.32,Healthy,1258
242,1.003,48.11,101.68,1454.88,11.36,Healthy,1257
243,1.05,49.79,107.37,1460.23,11.42,Healthy,1256
244,0.805,45.33,103.68,1492.67,7.44,Healthy,1255
245,0.912,47.58,106.1,1453.84,9.61,Healthy,1254
246,0.898,48.35,105.37,1462.09,9.52,Healthy,1253
247,0.88,47.64,102.93,1440.87,9.44,Healthy,1252
248,1.173,49.61,106.32,1431.59,10.03,Healthy,1251
249,1.013,49.3,101.35,1456.19,11.13,Healthy,1250
250,0.816,43.28,105.29,1483.16,7.59,Healthy,1249
251,1.08,49.46,106.0,1446.77,10.45,Healthy,1248
252,1.228,49.04,107.42,1440.49,14.92,Healthy,1247
253,1.1,46.61,107.62,1443.16,11.3,Healthy,1246
254,0.797,46.99,104.72,1454.5,7.58,Healthy,1245
255,0.924,49.04,104.92,1463.71,7.04,Healthy,1244
256,1.138,48.94,103.93,1421.86,12.77,Healthy,1243
257,0.904,48.37,103.09,1482.39,7.69,Healthy,1242
258,1.045,50.29,107.6,1441.0,9.45,Healthy,1241
259,1.088,50.28,108.31,1464.05,10.55,Healthy,1240
260,0.887,49.06,103.96,1437.24,10.28,Healthy,1239
261,0.994,48.84,105.06,1467.32,10.71,Healthy,1238
262,0.615,45.01,101.27,1484.42,5.99,Healthy,1237
263,0.884,45.15,106.77,1467.13,9.15,Healthy,1236
264,0.98,47.54,106.23,1438.01,9.2,Healthy,1235
265,0.863,45.9,108.2,1465.64,8.77,Healthy,1234
266,1.212,52.3,104.3,1424.16,12.2,Healthy,1233
267,0.848,46.57,103.48,1457.3,9.45,Healthy,1232
268,0.97,47.9,105.31,1474.9,10.66,Healthy,1231
269,1.041,48.99,106.5,1467.49,10.91,Healthy,1230
270,1.202,49.66,105.58,1446.21,11.65,Healthy,1229
271,0.859,48.91,102.55,1443.78,9.33,Healthy,1228
272,1.174,48.65,107.63,1458.78,11.65,Healthy,1227
273,1.039,48.55,106.64,1453.59,9.31,Healthy,1226
274,0.923,46.49,102.78,1416.7,8.83,Healthy,1225
275,1.099,47.21,108.21,1464.62,11.08,Healthy,1224
276,1.071,47.83,107.69,1451.38,11.62,Healthy,1223
277,0.978,47.78,105.16,1477.63,9.6,Healthy,1222
278,1.061,47.98,105.47,1432.52,9.41,Healthy,1221
279,1.01,47.25,106.16,1397.37,10.16,Healthy,1220
280,1.073,46.9,103.64,1456.74,10.84,Healthy,1219
281,1.142,49.03,105.77,1453.87,11.6,Healthy,1218
282,1.256,48.24,101.97,1413.06,13.48,Healthy,1217
283,0.92,48.27,106.35,1440.99,10.22,Healthy,1216
284,1.327,50.72,103.51,1489.86,12.68,Healthy,1215
285,0.84,44.97,107.21,1456.68,7.79,Healthy,1214
286,1.059,48.1,104.64,1465.48,9.55,Healthy,1213
287,1.151,48.31,105.33,1436.48,12.21,Healthy,1212
288,1.118,49.32,104.33,1412.09,12.62,Healthy,1211
289,1.012,49.71,104.48,1451.39,9.81,Healthy,1210
290,1.065,46.27,108.16,1447.3,10.41,Healthy,1209
291,1.034,48.41,100.19,1446.28,11.81,Healthy,1208
292,1.025,48.01,107.68,1451.8,10.76,Healthy,1207
293,1.201,50.41,106.68,1450.71,12.45,Healthy,1206
294,1.145,49.42,103.31,1445.77,10.26,Healthy,1205
295,1.022,47.27,102.96,1431.25,10.9,Healthy,1204
296,1.216,49.35,109.43,1454.02,11.23,Healthy,1203
297,1.148,48.23,103.85,1413.24,10.35,Healthy,1202
298,1.212,50.99,103.75,1408.55,11.77,Healthy,1201
299,1.193,49.57,108.24,1459.62,11.35,Healthy,1200
300,1.021,50.45,105.78,1463.18,9.99,Healthy,1199
301,1.056,48.38,103.41,1451.43,9.12,Healthy,1198
302,1.216,48.88,106.52,1420.14,13.12,Healthy,1197
303,1.203,47.81,103.96,1433.12,13.16,Healthy,1196
304,1.13,46.88,107.85,1444.4,9.36,Healthy,1195
305,1.15,47.3,107.87,1419.52,12.48,Healthy,1194
306,1.292,50.66,107.53,1428.54,12.11,Healthy,1193
307,1.071,49.18,106.08,1463.54,11.57,Healthy,1192
308,1.211,47.79,109.58,1471.2,12.04,Healthy,1191
309,1.124,50.07,105.62,1441.87,11.27,Healthy,1190
310,1.125,48.42,103.26,1462.98,11.07,Healthy,1189
311,1.286,50.47,107.33,1407.67,14.07,Healthy,1188
312,1.256,51.99,110.45,1455.33,11.33,Healthy,1187
313,1.258,51.14,104.26,1428.91,13.19,Healthy,1186
314,1.32,50.24,105.88,1446.12,14.3,Healthy,1185
315,1.169,48.28,106.68,1442.93,12.41,Healthy,1184
316,1.252,47.43,106.15,1467.45,14.84,Healthy,1183
317,1.136,48.22,103.71,1433.16,10.83,Healthy,1182
318,1.215,49.46,108.32,1456.63,13.1,Healthy,1181
319,1.163,48.12,110.46,1442.62,11.53,Healthy,1180
320,1.194,49.39,106.36,1443.44,13.17,Healthy,1179
321,1.256,50.14,104.47,1440.15,12.56,Healthy,1178
322,1.09,48.45,102.35,1435.73,10.51,Healthy,1177
323,1.442,50.76,107.73,1434.84,15.73,Healthy,1176
324,1.074,48.79,107.58,1450.56,10.24,Healthy,1175
325,1.052,48.94,106.21,1457.02,9.1,Healthy,1174
326,1.339,49.41,106.69,1441.25,12.88,Healthy,1173
327,1.298,52.08,105.31,1455.93,13.6,Healthy,1172
328,1.281,50.13,104.22,1458.96,14.21,Healthy,1171
329,1.285,50.3,108.09,1423.26,12.96,Healthy,1170
330,1.211,50.54,107.88,1461.13,13.43,Healthy,1169
331,1.108,49.14,102.45,1428.78,9.72,Healthy,1168
332,1.228,50.97,109.32,1455.33,11.84,Healthy,1167
333,1.141,49.47,106.85,1459.83,11.12,Healthy,1166
334,1.342,50.0,109.51,1405.21,13.31,Healthy,1165
335,1.21,50.12,103.37,1447.21,12.19,Healthy,1164
336,1.132,47.68,102.93,1440.63,12.01,Healthy,1163
337,1.196,49.69,105.68,1432.54,11.51,Healthy,1162
338,1.287,50.25,107.44,1466.41,13.01,Healthy,1161
339,1.173,49.13,109.46,1435.46,11.68,Healthy,1160
340,1.145,49.0,107.14,1433.97,10.52,Healthy,1159
341,1.276,47.95,105.89,1443.96,12.64,Healthy,1158
342,1.279,49.57,104.34,1454.79,12.65,Healthy,1157
343,1.192,49.65,108.42,1443.82,11.75,Healthy,1156
344,1.199,49.78,104.07,1467.03,12.02,Healthy,1155
345,1.287,49.06,109.69,1451.66,12.94,Healthy,1154
346,1.088,50.22,104.87,1411.83,10.45,Healthy,1153
347,1.096,47.73,108.66,1441.15,12.23,Healthy,1152
348,1.182,50.62,107.27,1436.71,10.65,Healthy,1151
349,1.245,50.48,105.95,1452.59,11.73,Healthy,1150
350,1.311,49.72,105.52,1393.74,15.89,Healthy,1149
351,1.454,53.76,106.59,1480.44,13.5,Healthy,1148
352,1.383,49.63,107.77,1447.32,12.48,Healthy,1147
353,1.264,51.22,106.47,1445.8,13.38,Healthy,1146
354,1.284,51.47,105.23,1463.49,10.76,Healthy,1145
355,1.169,48.55,105.51,1489.58,11.46,Healthy,1144
356,1.29,51.99,106.61,1457.61,15.05,Healthy,1143
357,1.261,49.79,102.05,1460.34,11.06,Healthy,1142
358,1.337,51.05,107.6,1442.17,11.39,Healthy,1141
359,1.202,49.93,104.05,1443.34,10.52,Healthy,1140
360,1.367,50.78,104.53,1429.92,14.57,Healthy,1139
361,1.492,52.91,104.08,1418.0,16.04,Healthy,1138
362,1.298,51.33,102.9,1429.23,12.47,Healthy,1137
363,1.362,48.8,104.1,1414.39,14.3,Healthy,1136
364,1.4,52.76,105.58,1435.64,15.39,Healthy,1135
365,1.272,48.18,110.27,1412.44,14.51,Healthy,1134
366,1.35,52.04,105.7,1442.68,13.25,Healthy,1133
367,1.328,51.97,106.99,1439.6,10.98,Healthy,1132
368,1.341,49.42,107.51,1442.3,12.59,Healthy,1131
369,1.24,49.42,106.46,1434.82,11.97,Healthy,1130
370,1.338,49.38,106.54,1495.16,13.12,Healthy,1129
371,1.398,50.93,104.6,1461.56,13.79,Healthy,1128
372,1.516,51.76,110.48,1409.39,16.28,Warning,1127
373,1.46,52.61,110.91,1438.5,15.87,Healthy,1126
374,1.606,54.42,104.67,1416.78,15.89,Warning,1125
375,1.259,51.74,104.25,1425.1,13.69,Healthy,1124
376,1.459,50.99,106.73,1410.25,14.94,Healthy,1123
377,1.379,50.78,104.97,1445.73,13.85,Healthy,1122
378,1.623,50.96,109.13,1414.71,17.13,Warning,1121
379,1.266,49.16,104.87,1460.45,12.73,Healthy,1120
380,1.265,51.28,110.66,1460.95,14.71,Healthy,1119
381,1.297,52.32,108.87,1466.35,11.53,Healthy,1118
382,1.117,47.46,106.01,1434.37,10.66,Healthy,1117
383,1.312,49.79,108.62,1449.51,13.0,Healthy,1116
384,1.287,50.27,108.65,1453.46,13.31,Healthy,1115
385,1.4,51.53,105.87,1428.49,15.26,Healthy,1114
386,1.426,50.43,105.5,1421.96,14.23,Healthy,1113
387,1.613,53.41,108.22,1456.4,14.71,Warning,1112
388,1.505,51.47,109.25,1436.38,15.89,Warning,1111
389,1.325,50.58,106.9,1451.84,14.0,Healthy,1110
390,1.289,50.97,103.29,1427.2,10.95,Healthy,1109
391,1.459,51.68,105.69,1412.4,14.59,Healthy,1108
392,1.245,49.43,106.07,1433.75,10.85,Healthy,1107
393,1.626,52.87,107.98,1424.61,15.59,Warning,1106
394,1.551,52.3,111.7,1411.07,14.6,Warning,1105
395,1.356,50.4,104.01,1438.81,14.37,Healthy,1104
396,1.21,49.37,107.06,1415.17,12.21,Healthy,1103
397,1.581,54.56,110.88,1408.71,14.52,Warning,1102
398,1.408,51.93,111.58,1448.73,14.96,Healthy,1101
399,1.573,52.23,107.06,1440.09,14.3,Warning,1100
400,1.236,50.73,107.16,1437.32,12.69,Healthy,1099
401,1.359,50.47,107.93,1420.54,12.77,Healthy,1098
402,1.434,52.88,107.56,1416.97,13.98,Healthy,1097
403,1.442,51.98,107.01,1428.38,14.93,Healthy,1096
404,1.386,50.96,107.8,1449.24,14.38,Healthy,1095
405,1.518,52.68,102.52,1448.42,16.51,Warning,1094
406,1.318,48.66,107.95,1431.76,13.1,Healthy,1093
407,1.432,50.1,107.41,1414.8,14.63,Healthy,1092
408,1.466,50.3,106.89,1438.83,14.23,Healthy,1091
409,1.517,52.31,111.68,1416.92,15.35,Warning,1090
410,1.544,54.43,106.37,1421.21,15.88,Warning,1089
411,1.326,53.29,105.83,1464.17,13.16,Healthy,1088
412,1.28,51.01,110.38,1457.28,11.0,Healthy,1087
413,1.621,53.57,106.44,1429.91,16.54,Warning,1086
414,1.51,49.92,106.45,1409.14,15.47,Warning,1085
415,1.384,50.42,106.62,1441.54,13.16,Healthy,1084
416,1.663,52.36,110.0,1444.31,15.34,Warning,1083
417,1.494,51.2,107.88,1426.03,16.41,Healthy,1082
418,1.624,52.79,105.54,1451.23,16.73,Warning,1081
419,1.494,51.38,106.41,1456.04,14.71,Healthy,1080
420,1.736,51.51,107.47,1451.82,16.22,Warning,1079
421,1.703,54.52,108.36,1428.88,16.2,Warning,1078
422,1.465,50.43,108.18,1444.64,15.95,Healthy,1077
423,1.615,53.2,108.91,1452.8,16.28,Warning,1076
424,1.579,55.12,104.34,1437.02,15.24,Warning,1075
425,1.668,52.24,110.47,1415.9,17.19,Warning,1074
426,1.391,48.1,107.46,1429.31,13.1,Healthy,1073
427,1.593,52.4,110.73,1432.62,17.43,Warning,1072
428,1.64,54.44,109.09,1402.95,17.76,Warning,1071
429,1.305,52.79,108.73,1438.68,12.59,Healthy,1070
430,1.378,49.54,107.82,1457.75,13.15,Healthy,1069
431,1.278,50.82,109.08,1403.05,10.16,Healthy,1068
432,1.493,51.39,108.51,1460.42,13.45,Healthy,1067
433,1.615,52.79,107.88,1447.53,14.81,Warning,1066
434,1.712,56.87,113.11,1414.68,17.26,Warning,1065
435,1.544,50.55,109.5,1440.31,15.11,Warning,1064
436,1.733,54.17,109.81,1422.05,15.99,Warning,1063
437,1.375,51.56,104.32,1460.25,13.47,Healthy,1062
438,1.34,52.02,104.12,1457.4,13.9,Healthy,1061
439,1.54,52.44,108.29,1405.48,15.93,Warning,1060
440,1.596,53.14,108.27,1438.74,14.06,Warning,1059
441,1.549,51.93,106.52,1426.58,15.37,Warning,1058
442,1.308,50.79,106.82,1442.62,11.7,Healthy,1057
443,1.549,51.98,110.92,1417.2,16.39,Warning,1056
444,1.406,51.99,108.42,1468.2,14.84,Healthy,1055
445,1.646,52.72,105.95,1444.65,15.56,Warning,1054
446,1.613,53.35,107.84,1414.12,15.36,Warning,1053
447,1.459,51.64,105.68,1410.33,14.13,Healthy,1052
