timestamp,vibration_rms_mm_s,temperature_c,rpm,acoustic_noise_db,bearing_wear_percent,lubricant_quality_percent,failure_risk_score,remaining_useful_life_hours,breakdown_label
2026-01-03 13:30:00,7.205,79.52,1365.4,82.12,85.75,34.99,0.8076,26.61,0
2026-01-03 13:45:00,7.613,77.8,1345.0,81.54,88.61,32.03,0.8331,26.61,0
2026-01-03 14:00:00,7.191,78.78,1354.1,78.66,87.95,35.29,0.8104,26.61,0
2026-01-03 14:15:00,7.746,77.27,1370.2,80.1,86.34,37.84,0.82,26.61,0
2026-01-03 14:30:00,7.434,82.07,1359.4,80.79,88.82,35.64,0.8288,26.61,0
2026-01-03 14:45:00,7.623,78.65,1360.4,80.2,87.31,36.62,0.823,26.61,0
2026-01-03 15:00:00,7.137,79.8,1352.8,80.76,83.43,32.55,0.8047,26.0,0
2026-01-03 15:15:00,7.632,83.51,1349.1,81.41,84.57,32.82,0.8349,26.0,0
2026-01-03 15:30:00,7.466,81.74,1365.7,80.55,83.56,34.33,0.8188,26.0,0
2026-01-03 15:45:00,7.311,79.78,1354.8,79.68,83.64,34.27,0.8087,26.0,0
2026-01-03 16:00:00,7.108,82.37,1356.5,81.25,89.6,40.39,0.809,25.54,0
2026-01-03 16:15:00,7.625,81.19,1362.3,80.55,85.81,33.65,0.8309,25.54,0
2026-01-03 16:30:00,7.606,81.77,1347.1,80.17,85.32,33.69,0.8301,25.54,0
2026-01-03 16:45:00,7.377,79.1,1356.6,80.23,89.73,33.59,0.8263,25.54,0
2026-01-03 17:00:00,7.677,82.31,1330.0,83.25,84.7,33.32,0.8334,25.02,0
2026-01-03 17:15:00,7.701,81.33,1368.7,81.34,86.04,34.87,0.8324,24.45,0
2026-01-03 17:30:00,7.735,80.17,1365.1,80.18,88.74,33.06,0.8415,24.45,0
2026-01-03 17:45:00,7.276,79.2,1339.9,80.74,87.89,32.72,0.8197,24.45,0
2026-01-03 18:00:00,7.658,80.47,1357.0,80.39,88.54,33.98,0.8368,24.09,0
2026-01-03 18:15:00,7.545,79.43,1355.3,80.5,89.74,35.79,0.8294,24.09,0
2026-01-03 18:30:00,7.36,81.18,1340.1,80.56,84.74,31.96,0.8211,24.09,0
2026-01-03 18:45:00,7.544,81.22,1349.9,81.96,85.1,34.01,0.8252,24.09,0
2026-01-03 19:00:00,7.394,79.56,1345.8,81.05,89.52,35.55,0.8236,24.09,0
2026-01-03 19:15:00,7.754,83.3,1345.7,80.38,88.17,39.12,0.8357,24.09,0
2026-01-03 19:30:00,7.481,82.54,1349.4,82.55,87.59,33.18,0.8336,24.09,0
2026-01-03 19:45:00,7.596,78.64,1358.1,81.51,87.44,34.94,0.8256,24.09,0
2026-01-03 20:00:00,7.702,83.78,1345.6,81.25,88.46,35.83,0.842,24.09,0
2026-01-03 20:15:00,7.92,79.87,1347.1,81.43,89.4,35.78,0.8444,24.09,0
2026-01-03 20:30:00,7.664,78.54,1345.8,81.04,85.06,36.65,0.8187,24.09,0
2026-01-03 20:45:00,7.248,81.29,1337.9,82.03,88.33,32.84,0.8241,24.09,0
2026-01-03 21:00:00,7.84,83.31,1353.6,80.34,92.18,30.45,0.8665,24.09,0
2026-01-03 21:15:00,7.566,83.99,1370.4,80.26,86.7,34.64,0.835,24.09,0
2026-01-03 21:30:00,7.764,80.4,1363.3,81.6,88.94,35.0,0.8398,24.09,0
2026-01-03 21:45:00,7.547,81.98,1341.4,79.71,92.33,32.31,0.8486,24.09,0
2026-01-03 22:00:00,7.439,81.84,1356.5,80.04,86.73,34.82,0.8249,24.09,0
2026-01-03 22:15:00,7.209,84.02,1345.2,81.5,87.17,32.16,0.8271,24.09,0
2026-01-03 22:30:00,7.549,83.26,1363.1,83.63,83.84,33.23,0.8284,24.09,0
2026-01-03 22:45:00,7.693,82.61,1335.5,81.2,86.7,31.3,0.8437,23.9,0
2026-01-03 23:00:00,7.399,82.43,1366.3,81.75,86.04,32.24,0.8281,23.9,0
2026-01-03 23:15:00,7.393,82.26,1338.3,79.9,89.15,34.85,0.83,23.9,0
2026-01-03 23:30:00,7.377,82.33,1359.2,80.74,90.86,33.37,0.8368,23.44,0
2026-01-03 23:45:00,7.496,81.53,1366.8,83.78,88.32,34.75,0.8306,23.44,0
2026-01-04 00:00:00,7.568,80.81,1354.5,81.59,89.02,34.2,0.8347,22.99,0
2026-01-04 00:15:00,7.726,84.46,1368.4,81.7,86.32,35.09,0.8406,22.99,0
2026-01-04 00:30:00,7.471,82.17,1351.6,80.58,92.66,31.95,0.8475,22.99,0
2026-01-04 00:45:00,7.586,82.32,1369.9,82.48,89.72,33.05,0.8428,22.99,0
2026-01-04 01:00:00,7.319,81.45,1348.8,82.01,89.98,35.54,0.826,22.99,0
2026-01-04 01:15:00,7.754,82.58,1353.9,82.42,93.62,35.28,0.8554,22.99,0
2026-01-04 01:30:00,7.544,80.88,1359.8,82.48,88.2,31.86,0.8366,22.99,0
2026-01-04 01:45:00,7.239,82.59,1378.4,80.96,88.2,29.85,0.8323,22.99,0
2026-01-04 02:00:00,7.336,81.52,1347.5,80.58,87.42,34.36,0.8227,22.99,0
2026-01-04 02:15:00,7.502,84.07,1346.3,81.32,84.51,34.17,0.8282,22.99,0
2026-01-04 02:30:00,7.792,78.54,1367.1,81.5,91.45,34.07,0.8449,22.99,0
2026-01-04 02:45:00,7.555,84.32,1355.9,82.13,87.72,30.03,0.8471,22.99,0
2026-01-04 03:00:00,7.895,82.31,1347.6,81.27,85.88,33.44,0.8447,22.99,0
2026-01-04 03:15:00,7.644,80.06,1352.7,79.52,85.98,35.18,0.8265,22.99,0
2026-01-04 03:30:00,7.355,82.89,1363.5,83.41,89.36,33.43,0.8333,22.99,0
2026-01-04 03:45:00,7.379,81.28,1347.1,82.32,91.19,32.53,0.837,22.99,0
2026-01-04 04:00:00,7.919,82.53,1346.1,79.94,88.68,34.45,0.8512,22.99,0
2026-01-04 04:15:00,7.431,81.81,1358.1,83.77,86.83,30.72,0.833,21.46,0
2026-01-04 04:30:00,7.427,82.54,1359.7,80.25,86.85,36.68,0.8226,21.17,0
2026-01-04 04:45:00,7.406,82.19,1347.9,79.62,90.62,33.63,0.8365,21.17,0
2026-01-04 05:00:00,7.314,81.64,1352.0,80.18,92.15,30.32,0.8421,21.17,0
2026-01-04 05:15:00,7.776,81.28,1365.4,83.34,89.36,38.22,0.8368,21.01,0
2026-01-04 05:30:00,7.808,83.46,1341.3,81.93,84.43,33.75,0.8396,21.01,0
2026-01-04 05:45:00,7.379,83.7,1343.6,81.13,90.74,30.96,0.8444,21.01,0
2026-01-04 06:00:00,7.984,83.74,1367.4,81.47,86.81,33.46,0.8537,21.01,0
2026-01-04 06:15:00,7.841,81.82,1362.1,83.03,90.31,32.26,0.855,20.52,0
2026-01-04 06:30:00,7.566,82.72,1370.1,81.12,90.6,32.79,0.8457,20.18,0
2026-01-04 06:45:00,7.32,83.0,1357.0,82.34,90.92,32.65,0.8376,20.18,0
2026-01-04 07:00:00,7.547,82.98,1355.2,81.9,87.57,31.4,0.8407,20.18,0
2026-01-04 07:15:00,7.546,82.59,1358.7,81.89,87.8,33.75,0.8357,20.18,0
2026-01-04 07:30:00,7.8,83.58,1338.2,82.87,90.26,31.89,0.8578,19.92,0
2026-01-04 07:45:00,7.553,81.82,1342.9,81.96,91.43,32.47,0.8459,19.92,0
2026-01-04 08:00:00,7.849,83.62,1359.2,82.56,89.45,29.88,0.8619,19.92,0
2026-01-04 08:15:00,8.182,80.78,1359.5,81.91,88.28,33.35,0.859,19.92,0
2026-01-04 08:30:00,7.478,82.19,1361.6,80.38,86.82,31.32,0.8345,19.92,0
2026-01-04 08:45:00,7.51,81.83,1359.5,81.26,84.86,32.53,0.8276,19.92,0
2026-01-04 09:00:00,7.918,81.85,1354.9,82.43,89.55,34.12,0.8525,19.92,0
2026-01-04 09:15:00,8.044,84.3,1342.1,84.94,87.79,32.13,0.8625,19.92,0
2026-01-04 09:30:00,7.226,80.22,1358.3,81.45,84.04,33.01,0.8097,19.92,0
2026-01-04 09:45:00,7.517,82.03,1355.9,83.21,92.4,32.75,0.8468,19.92,0
2026-01-04 10:00:00,7.281,82.28,1337.7,81.11,91.84,32.84,0.8364,19.92,0
2026-01-04 10:15:00,7.723,83.42,1360.9,82.6,92.32,31.77,0.8598,19.92,0
2026-01-04 10:30:00,7.708,81.07,1355.0,83.47,89.21,34.65,0.8404,18.76,0
2026-01-04 10:45:00,7.506,80.67,1358.5,82.36,90.92,31.41,0.8423,18.76,0
2026-01-04 11:00:00,7.736,81.56,1343.4,82.38,87.11,31.36,0.844,18.76,0
2026-01-04 11:15:00,7.947,82.56,1347.0,81.72,90.08,31.09,0.8626,18.76,0
2026-01-04 11:30:00,6.982,83.29,1380.2,82.57,90.14,32.16,0.8238,18.76,0
2026-01-04 11:45:00,7.319,85.6,1347.3,82.63,91.72,34.85,0.8409,18.76,0
2026-01-04 12:00:00,7.501,85.7,1349.3,83.23,87.53,33.43,0.8407,18.76,0
2026-01-04 12:15:00,7.703,84.39,1360.0,82.33,92.37,33.78,0.8573,17.66,0
2026-01-04 12:30:00,7.809,83.58,1330.0,81.88,93.41,29.86,0.8701,17.59,0
2026-01-04 12:45:00,7.762,84.62,1352.7,82.09,93.05,26.36,0.8767,17.59,0
2026-01-04 13:00:00,8.117,83.97,1357.2,82.25,92.42,32.87,0.8748,17.59,0
2026-01-04 13:15:00,7.738,82.84,1359.5,83.0,93.37,30.92,0.8634,17.59,0
2026-01-04 13:30:00,7.552,82.53,1357.4,83.64,92.1,33.3,0.8474,17.59,0
2026-01-04 13:45:00,7.54,86.29,1336.1,81.25,89.53,34.99,0.8455,17.59,0
2026-01-04 14:00:00,7.259,84.05,1353.3,83.52,87.67,33.35,0.828,17.59,0
2026-01-04 14:15:00,7.679,81.92,1355.9,82.63,87.33,30.33,0.8451,17.59,0
2026-01-04 14:30:00,7.839,85.19,1330.0,81.34,90.03,32.15,0.8619,17.59,0
2026-01-04 14:45:00,7.464,81.68,1355.4,81.74,88.43,30.62,0.8382,17.59,0
2026-01-04 15:00:00,7.943,82.8,1345.6,81.14,90.53,34.45,0.8573,16.65,0
2026-01-04 15:15:00,7.456,83.76,1351.9,80.98,90.98,32.98,0.8442,16.65,0
2026-01-04 15:30:00,7.898,83.2,1351.1,82.04,88.87,30.93,0.8593,16.65,0
2026-01-04 15:45:00,7.709,82.84,1349.0,82.77,93.18,31.16,0.8614,16.65,0
2026-01-04 16:00:00,8.132,82.39,1355.4,82.16,87.68,30.8,0.8641,16.65,0
2026-01-04 16:15:00,7.82,82.13,1354.0,83.15,88.73,34.68,0.846,16.65,0
2026-01-04 16:30:00,7.806,81.37,1360.1,83.07,91.65,28.22,0.864,16.65,0
2026-01-04 16:45:00,7.668,83.85,1354.4,83.05,90.7,31.61,0.8548,16.65,0
2026-01-04 17:00:00,7.535,85.56,1341.4,83.13,88.16,29.39,0.8514,15.66,0
2026-01-04 17:15:00,7.649,82.11,1365.5,83.04,92.2,32.44,0.8523,15.66,0
2026-01-04 17:30:00,7.57,84.65,1351.3,80.42,88.66,33.2,0.8444,15.54,0
2026-01-04 17:45:00,7.451,85.0,1334.0,82.91,92.94,29.58,0.8584,15.54,0
2026-01-04 18:00:00,8.064,81.56,1354.6,80.45,89.42,28.51,0.8685,15.54,0
2026-01-04 18:15:00,8.022,85.32,1352.8,83.86,88.82,29.41,0.8719,15.54,0
2026-01-04 18:30:00,7.911,85.12,1357.9,81.75,90.23,32.43,0.8645,15.54,0
2026-01-04 18:45:00,7.92,83.6,1363.0,82.02,92.05,27.64,0.8756,15.54,0
2026-01-04 19:00:00,7.484,82.51,1351.7,81.54,92.62,31.29,0.85,15.54,0
2026-01-04 19:15:00,7.181,84.75,1341.7,83.25,89.69,33.04,0.8321,15.54,0
2026-01-04 19:30:00,7.917,84.39,1359.1,81.51,90.4,30.24,0.8679,15.42,0
2026-01-04 19:45:00,7.911,82.53,1344.4,82.28,91.49,30.95,0.8648,15.42,0
2026-01-04 20:00:00,7.922,79.5,1347.5,81.54,92.23,29.36,0.8636,15.42,0
2026-01-04 20:15:00,7.989,85.83,1354.7,82.68,90.0,30.25,0.873,15.42,0
2026-01-04 20:30:00,7.955,78.97,1344.3,81.34,92.69,28.84,0.8659,15.42,0
2026-01-04 20:45:00,7.682,83.71,1343.1,83.1,92.18,30.19,0.8616,14.44,0
2026-01-04 21:00:00,7.982,79.38,1362.2,82.52,90.12,28.56,0.862,14.44,0
2026-01-04 21:15:00,7.968,83.0,1349.5,81.76,92.98,29.8,0.8742,14.44,0
2026-01-04 21:30:00,8.198,82.83,1352.8,82.54,91.79,34.14,0.8713,14.17,0
2026-01-04 21:45:00,7.995,83.82,1345.5,82.0,96.79,30.51,0.8852,14.17,0
2026-01-04 22:00:00,7.898,84.45,1347.2,81.42,95.1,31.06,0.8775,14.17,0
2026-01-04 22:15:00,7.893,84.83,1342.6,82.17,94.33,30.46,0.8773,14.17,0
