timestamp,vibration_rms_mm_s,temperature_c,rpm,acoustic_noise_db,bearing_wear_percent,lubricant_quality_percent,failure_risk_score,remaining_useful_life_hours,breakdown_label
2026-01-03 22:00:00,5.516,66.08,1403.3,71.96,55.05,59.9,0.584,85.32,0
2026-01-03 22:30:00,5.048,68.31,1406.5,70.87,51.95,59.88,0.5627,86.57,0
2026-01-03 23:00:00,5.424,68.57,1413.1,72.89,58.81,54.65,0.6059,86.8,0
2026-01-03 23:30:00,5.433,69.93,1400.5,71.6,57.94,57.23,0.6019,84.08,0
2026-01-04 00:00:00,5.148,65.85,1397.0,72.11,57.25,57.15,0.5799,86.79,0
2026-01-04 00:30:00,5.545,65.2,1408.0,72.9,53.7,58.4,0.5829,84.88,0
2026-01-04 01:00:00,5.683,66.47,1409.4,72.33,56.58,58.21,0.5988,87.22,0
2026-01-04 01:30:00,5.43,66.64,1419.6,71.83,57.52,59.59,0.5887,87.75,0
2026-01-04 02:00:00,5.635,67.26,1401.9,72.29,57.55,61.24,0.595,84.93,0
2026-01-04 02:30:00,5.341,68.21,1406.8,71.88,58.1,57.83,0.5936,85.75,0
2026-01-04 03:00:00,5.836,65.71,1399.4,72.8,55.03,56.68,0.6023,85.41,0
2026-01-04 03:30:00,5.722,66.11,1403.3,73.13,54.4,57.57,0.5954,85.26,0
2026-01-04 04:00:00,5.729,66.61,1396.9,71.97,55.21,57.1,0.5997,84.39,0
2026-01-04 04:30:00,5.322,66.6,1423.7,72.73,53.17,57.71,0.5772,86.91,0
2026-01-04 05:00:00,5.563,69.22,1417.8,70.63,53.66,59.13,0.591,84.96,0
2026-01-04 05:30:00,5.519,67.24,1417.0,71.55,55.33,58.08,0.5911,84.33,0
2026-01-04 06:00:00,5.519,68.79,1405.1,72.19,54.96,58.17,0.5934,85.66,0
2026-01-04 06:30:00,5.631,68.51,1415.1,71.85,57.54,55.84,0.6084,83.23,0
2026-01-04 07:00:00,5.311,64.5,1408.0,72.19,53.17,59.99,0.5675,86.7,0
2026-01-04 07:30:00,5.297,65.23,1397.0,71.7,57.59,57.05,0.5855,84.31,0
2026-01-04 08:00:00,5.456,68.63,1407.8,72.52,58.9,58.67,0.5994,85.21,0
2026-01-04 08:30:00,5.383,66.44,1412.9,71.06,55.27,56.31,0.5873,85.51,0
2026-01-04 09:00:00,5.41,67.28,1394.5,71.99,58.07,56.95,0.596,84.49,0
2026-01-04 09:30:00,5.575,66.93,1421.1,73.11,56.87,58.58,0.5955,85.37,0
2026-01-04 10:00:00,5.197,67.1,1397.0,71.47,58.81,58.32,0.5862,85.33,0
2026-01-04 10:30:00,5.446,70.7,1393.7,71.73,60.44,55.69,0.6134,83.08,0
2026-01-04 11:00:00,5.225,68.46,1403.8,73.15,56.44,57.19,0.5867,84.88,0
2026-01-04 11:30:00,5.491,68.43,1402.0,71.81,56.32,57.93,0.5954,83.86,0
2026-01-04 12:00:00,5.272,68.17,1403.4,71.87,53.73,55.19,0.5851,85.92,0
2026-01-04 12:30:00,5.581,66.15,1412.9,71.68,57.66,53.28,0.6065,83.08,0
2026-01-04 13:00:00,5.595,69.96,1403.7,72.07,55.7,58.48,0.6003,82.76,0
2026-01-04 13:30:00,5.65,67.69,1409.1,72.68,57.92,57.47,0.605,84.58,0
2026-01-04 14:00:00,5.576,67.44,1409.0,71.84,60.13,58.51,0.6049,84.97,0
2026-01-04 14:30:00,5.525,69.76,1400.7,73.5,56.76,58.53,0.5996,83.47,0
2026-01-04 15:00:00,5.834,67.9,1403.4,71.43,57.4,58.86,0.6087,83.26,0
2026-01-04 15:30:00,5.647,68.61,1418.4,73.22,55.5,56.47,0.6029,82.87,0
2026-01-04 16:00:00,5.663,66.8,1411.3,72.33,56.44,57.13,0.6005,82.5,0
2026-01-04 16:30:00,5.788,68.95,1397.5,72.25,58.98,56.81,0.6173,81.67,0
2026-01-04 17:00:00,5.374,68.1,1410.7,71.91,57.24,57.99,0.5922,82.94,0
2026-01-04 17:30:00,5.236,68.42,1395.8,72.27,56.96,57.19,0.5883,83.0,0
2026-01-04 18:00:00,5.394,68.83,1417.1,72.65,58.87,54.22,0.6062,83.62,0
2026-01-04 18:30:00,5.25,69.88,1389.6,74.02,57.74,55.98,0.5965,82.17,0
2026-01-04 19:00:00,5.61,67.26,1406.9,70.91,57.78,56.51,0.6041,82.43,0
2026-01-04 19:30:00,5.57,67.96,1403.6,71.85,62.18,56.22,0.6156,81.59,0
2026-01-04 20:00:00,5.479,66.14,1403.4,73.5,59.52,58.09,0.5975,82.77,0
2026-01-04 20:30:00,5.702,67.77,1384.6,71.17,55.63,55.16,0.6061,82.95,0
2026-01-04 21:00:00,5.654,67.53,1405.7,72.81,55.82,56.04,0.6024,83.22,0
2026-01-04 21:30:00,5.567,68.98,1374.4,72.98,56.47,57.7,0.6004,83.11,0
2026-01-04 22:00:00,5.432,67.92,1392.5,73.98,57.34,58.26,0.5938,83.51,0
2026-01-04 22:30:00,5.707,67.84,1381.4,73.81,59.71,58.49,0.61,81.1,0
2026-01-04 23:00:00,5.358,68.89,1414.7,71.84,56.57,56.08,0.5955,83.56,0
2026-01-04 23:30:00,5.732,66.67,1409.1,73.05,59.91,58.04,0.6098,80.36,0
2026-01-05 00:00:00,5.76,67.43,1407.5,72.91,58.23,56.37,0.6118,81.96,0
2026-01-05 00:30:00,5.508,68.04,1407.7,73.53,61.14,58.64,0.6058,83.16,0
2026-01-05 01:00:00,5.578,70.37,1402.0,74.09,58.18,53.49,0.6167,78.58,0
2026-01-05 01:30:00,6.044,67.61,1417.9,70.97,55.39,55.15,0.6188,80.75,0
2026-01-05 02:00:00,5.278,67.92,1388.6,72.93,59.7,55.77,0.5986,80.3,0
2026-01-05 02:30:00,5.813,69.12,1396.5,72.41,59.1,55.7,0.6212,80.34,0
2026-01-05 03:00:00,5.381,68.04,1401.2,71.84,58.6,54.12,0.6035,79.83,0
2026-01-05 03:30:00,5.817,68.28,1395.5,72.15,59.55,57.3,0.6174,80.89,0
2026-01-05 04:00:00,5.61,71.28,1421.5,72.42,59.89,59.49,0.6123,80.37,0
2026-01-05 04:30:00,5.057,67.47,1410.3,72.0,57.24,54.64,0.5849,82.11,0
2026-01-05 05:00:00,5.454,70.27,1405.1,73.23,58.83,57.61,0.6049,78.27,0
2026-01-05 05:30:00,5.768,70.43,1391.4,70.62,60.53,56.74,0.6237,81.35,0
2026-01-05 06:00:00,5.444,69.09,1394.8,72.55,58.21,58.51,0.5986,81.56,0
2026-01-05 06:30:00,5.431,67.09,1407.1,73.46,55.09,56.5,0.5898,82.0,0
2026-01-05 07:00:00,6.034,68.48,1391.0,71.04,62.7,54.04,0.6408,79.3,0
2026-01-05 07:30:00,5.847,68.01,1400.8,74.23,58.11,55.56,0.6178,80.66,0
2026-01-05 08:00:00,5.607,67.1,1414.6,71.65,56.62,55.86,0.6019,81.66,0
2026-01-05 08:30:00,5.76,68.08,1403.3,73.04,61.63,54.87,0.6247,80.33,0
2026-01-05 09:00:00,5.537,67.89,1402.1,72.66,57.23,56.29,0.6015,82.45,0
2026-01-05 09:30:00,5.724,69.02,1407.6,72.25,62.45,56.83,0.6235,77.32,0
2026-01-05 10:00:00,5.612,67.36,1408.6,72.91,58.69,55.57,0.6085,80.24,0
2026-01-05 10:30:00,5.613,69.62,1406.1,73.03,58.53,56.6,0.6111,79.49,0
2026-01-05 11:00:00,5.767,69.35,1390.9,70.48,59.23,56.31,0.6189,78.51,0
2026-01-05 11:30:00,5.899,67.43,1400.6,74.48,59.78,58.14,0.6176,79.74,0
2026-01-05 12:00:00,5.866,68.94,1410.8,73.61,58.32,56.24,0.6198,77.88,0
2026-01-05 12:30:00,5.688,73.68,1399.9,74.22,57.37,51.2,0.631,79.0,0
2026-01-05 13:00:00,5.875,70.9,1398.9,74.96,60.23,54.76,0.6323,78.64,0
2026-01-05 13:30:00,5.415,69.17,1409.3,74.06,59.05,56.4,0.6039,79.26,0
2026-01-05 14:00:00,5.67,69.76,1396.2,73.85,61.94,56.35,0.6227,77.7,0
2026-01-05 14:30:00,5.578,68.05,1390.4,74.54,60.61,55.09,0.6144,78.31,0
2026-01-05 15:00:00,5.917,69.51,1394.4,71.75,60.63,55.09,0.6312,77.1,0
2026-01-05 15:30:00,5.679,69.4,1414.6,70.74,57.5,57.05,0.6097,80.92,0
2026-01-05 16:00:00,5.833,69.98,1393.0,74.06,60.66,55.09,0.629,77.97,0
2026-01-05 16:30:00,5.588,67.12,1413.0,72.39,58.78,59.48,0.5994,78.61,0
2026-01-05 17:00:00,5.78,69.35,1394.1,73.09,60.43,52.05,0.631,76.75,0
2026-01-05 17:30:00,5.813,69.79,1393.6,73.35,65.24,57.26,0.6349,76.18,0
2026-01-05 18:00:00,5.715,68.06,1398.6,73.04,59.18,55.38,0.6157,78.48,0
2026-01-05 18:30:00,5.671,69.97,1406.9,74.74,58.19,53.47,0.6196,76.25,0
2026-01-05 19:00:00,5.934,68.87,1393.9,72.09,60.71,57.6,0.6256,78.65,0
2026-01-05 19:30:00,5.727,70.79,1396.8,72.59,58.41,55.35,0.6204,77.32,0
2026-01-05 20:00:00,5.701,68.74,1413.4,74.01,58.86,56.12,0.6144,77.6,0
2026-01-05 20:30:00,5.305,67.17,1408.1,72.64,59.99,52.8,0.6046,79.06,0
2026-01-05 21:00:00,5.998,68.68,1381.7,73.28,60.66,57.37,0.6281,77.42,0
2026-01-05 21:30:00,5.518,71.03,1401.2,73.65,60.14,51.16,0.6253,77.38,0
2026-01-05 22:00:00,5.94,71.42,1398.7,73.67,60.28,52.14,0.6414,75.92,0
2026-01-05 22:30:00,5.534,72.11,1394.4,72.66,60.07,52.02,0.6265,75.58,0
2026-01-05 23:00:00,5.849,68.06,1408.4,75.13,58.11,55.12,0.6189,76.33,0
2026-01-05 23:30:00,5.717,70.05,1398.4,71.92,64.34,56.37,0.6312,76.27,0
2026-01-06 00:00:00,5.95,70.75,1394.4,74.08,60.56,51.59,0.6421,74.39,0
2026-01-06 00:30:00,5.955,68.77,1401.6,73.14,64.67,55.41,0.6405,77.35,0
2026-01-06 01:00:00,5.637,71.58,1391.8,73.3,63.36,57.4,0.6268,75.38,0
2026-01-06 01:30:00,5.954,67.99,1394.3,73.74,61.28,50.29,0.6405,73.14,0
2026-01-06 02:00:00,5.745,65.66,1395.6,74.13,58.85,52.22,0.6171,77.04,0
2026-01-06 02:30:00,5.526,71.59,1408.9,73.24,62.15,55.83,0.6226,76.91,0
2026-01-06 03:00:00,5.489,68.81,1418.5,73.54,57.51,56.33,0.6023,77.04,0
2026-01-06 03:30:00,5.805,69.9,1401.8,72.61,60.78,52.69,0.6328,75.91,0
2026-01-06 04:00:00,5.961,68.24,1405.6,73.94,64.75,51.87,0.6469,76.31,0
2026-01-06 04:30:00,5.862,71.39,1397.4,73.16,61.45,54.7,0.636,74.8,0
2026-01-06 05:00:00,5.746,71.68,1408.0,75.0,57.78,54.04,0.6242,75.08,0
2026-01-06 05:30:00,5.966,69.44,1394.6,73.94,59.05,51.39,0.6365,75.4,0
2026-01-06 06:00:00,5.944,69.38,1396.8,71.03,59.05,56.34,0.6256,76.3,0
2026-01-06 06:30:00,5.849,70.36,1400.7,73.44,57.44,55.19,0.6222,76.17,0
2026-01-06 07:00:00,5.95,70.29,1400.0,73.03,59.11,55.16,0.6303,75.26,0
2026-01-06 07:30:00,5.979,71.03,1398.4,73.83,59.03,55.79,0.6317,75.8,0
2026-01-06 08:00:00,5.97,74.62,1398.6,72.66,61.27,53.42,0.6496,75.32,0
2026-01-06 08:30:00,6.169,70.59,1403.3,74.53,60.81,51.79,0.6507,73.28,0
2026-01-06 09:00:00,5.724,70.39,1394.8,74.42,63.85,51.66,0.6404,72.0,0
2026-01-06 09:30:00,5.772,68.88,1395.7,72.58,62.63,52.72,0.6338,74.9,0
2026-01-06 10:00:00,5.621,70.0,1398.8,71.43,62.2,54.49,0.6256,75.35,0
2026-01-06 10:30:00,5.741,70.77,1404.3,73.19,64.39,54.88,0.6368,73.12,0
2026-01-06 11:00:00,6.142,67.85,1388.4,73.02,62.87,55.2,0.6419,75.04,0
2026-01-06 11:30:00,5.647,70.94,1397.8,74.31,65.95,54.85,0.6374,72.91,0
2026-01-06 12:00:00,5.622,70.06,1394.9,73.93,61.57,53.8,0.6256,74.45,0
2026-01-06 12:30:00,5.744,69.51,1399.3,74.64,64.81,52.75,0.6394,72.08,0
2026-01-06 13:00:00,5.992,68.91,1404.2,74.43,63.06,57.34,0.6344,75.01,0
2026-01-06 13:30:00,5.68,70.29,1399.4,73.06,62.47,53.39,0.6315,74.22,0
2026-01-06 14:00:00,5.49,69.92,1387.1,73.09,61.36,51.36,0.6244,73.16,0
2026-01-06 14:30:00,5.537,71.23,1399.1,74.55,61.08,53.66,0.6239,77.2,0
2026-01-06 15:00:00,5.992,70.29,1406.7,72.06,58.91,56.2,0.6294,75.97,0
2026-01-06 15:30:00,6.073,70.2,1397.9,73.89,63.89,52.1,0.6531,73.88,0
2026-01-06 16:00:00,5.679,70.36,1405.5,73.41,61.02,52.58,0.6296,75.7,0
2026-01-06 16:30:00,6.007,71.45,1408.1,73.83,62.71,51.3,0.6519,72.0,0
2026-01-06 17:00:00,5.781,71.25,1406.5,74.48,64.28,54.87,0.6392,73.48,0
2026-01-06 17:30:00,5.851,69.49,1397.5,74.5,64.66,51.11,0.6466,72.57,0
2026-01-06 18:00:00,5.878,68.26,1390.8,74.71,62.64,56.02,0.63,74.38,0
2026-01-06 18:30:00,6.155,70.44,1396.3,73.61,63.23,51.2,0.657,73.33,0
2026-01-06 19:00:00,6.023,72.05,1388.6,73.33,62.29,55.2,0.645,72.45,0
2026-01-06 19:30:00,5.94,72.1,1398.6,73.23,61.96,51.13,0.6491,73.03,0
2026-01-06 20:00:00,5.738,69.28,1399.7,73.07,64.28,53.27,0.6363,72.19,0
2026-01-06 20:30:00,5.785,69.67,1411.2,74.12,65.7,53.58,0.642,73.47,0
2026-01-06 21:00:00,6.011,71.04,1391.4,74.53,61.89,50.88,0.6499,72.63,0
2026-01-06 21:30:00,5.815,73.05,1391.5,72.81,61.17,51.72,0.6431,72.0,0
2026-01-06 22:00:00,5.848,72.09,1388.7,73.65,63.42,52.5,0.6463,73.71,0
2026-01-06 22:30:00,5.768,70.88,1403.2,73.97,58.98,54.64,0.6251,74.61,0
2026-01-06 23:00:00,5.968,68.99,1402.3,73.18,66.81,53.97,0.6498,72.0,0
2026-01-06 23:30:00,6.051,70.85,1392.0,75.14,61.23,49.48,0.6522,72.0,0
