timestamp,vibration_rms_mm_s,temperature_c,rpm,acoustic_noise_db,bearing_wear_percent,lubricant_quality_percent,failure_risk_score,remaining_useful_life_hours,breakdown_label
2026-01-03 03:00:00,2.087,46.68,1475.3,56.86,1.95,96.6,0.1984,183.05,0
2026-01-03 04:00:00,1.775,44.76,1480.8,59.58,7.13,94.29,0.1993,183.05,0
2026-01-03 05:00:00,2.253,41.61,1483.7,57.13,6.24,95.36,0.2069,183.05,0
2026-01-03 06:00:00,2.175,41.3,1483.1,56.24,7.06,93.11,0.2097,183.05,0
2026-01-03 07:00:00,2.382,43.52,1484.9,58.08,4.52,92.91,0.2169,183.05,0
2026-01-03 08:00:00,2.33,46.71,1510.0,58.24,6.62,97.42,0.2182,183.05,0
2026-01-03 09:00:00,2.227,45.24,1486.1,55.89,3.58,94.47,0.2091,183.05,0
2026-01-03 10:00:00,2.222,48.06,1496.5,55.56,4.93,94.84,0.2178,183.05,0
2026-01-03 11:00:00,2.226,45.11,1475.1,58.54,6.15,94.23,0.2157,183.05,0
2026-01-03 12:00:00,2.053,47.34,1482.6,58.26,6.32,95.46,0.2117,183.05,0
2026-01-03 13:00:00,1.931,45.23,1498.6,58.38,8.27,94.63,0.2087,183.05,0
2026-01-03 14:00:00,2.038,43.27,1499.6,58.89,7.91,95.12,0.2068,182.44,0
2026-01-03 15:00:00,2.2,46.22,1472.6,55.47,4.18,95.11,0.2104,182.4,0
2026-01-03 16:00:00,1.731,43.65,1510.0,55.0,5.14,97.57,0.1836,182.11,0
2026-01-03 17:00:00,2.134,42.45,1493.5,58.16,8.02,93.96,0.2113,182.11,0
2026-01-03 18:00:00,2.014,43.64,1481.1,58.09,9.32,94.74,0.2109,182.11,0
2026-01-03 19:00:00,2.21,44.29,1493.9,57.13,7.63,95.21,0.215,182.11,0
2026-01-03 20:00:00,2.051,45.45,1482.4,57.82,5.66,93.1,0.2105,182.11,0
2026-01-03 21:00:00,2.243,46.54,1474.0,56.0,7.11,95.95,0.2185,182.11,0
2026-01-03 22:00:00,2.179,46.1,1491.0,55.69,9.16,94.74,0.2225,182.11,0
2026-01-03 23:00:00,2.515,48.78,1497.7,56.8,9.62,93.83,0.2448,182.11,0
2026-01-04 00:00:00,2.186,41.68,1499.4,57.59,5.85,93.05,0.2081,181.16,0
2026-01-04 01:00:00,2.213,44.93,1470.8,57.86,5.06,94.36,0.2118,180.99,0
2026-01-04 02:00:00,2.281,49.99,1478.0,57.01,7.45,94.88,0.2307,180.74,0
2026-01-04 03:00:00,1.875,44.75,1485.9,57.88,5.98,95.28,0.1984,180.74,0
2026-01-04 04:00:00,2.039,43.05,1498.9,58.62,7.33,95.88,0.2033,180.74,0
2026-01-04 05:00:00,2.591,43.96,1501.6,57.73,5.39,93.83,0.2266,180.74,0
2026-01-04 06:00:00,2.389,43.57,1483.7,56.55,8.05,97.13,0.2177,180.74,0
2026-01-04 07:00:00,2.294,44.43,1475.2,59.2,8.47,94.7,0.2217,180.74,0
2026-01-04 08:00:00,2.513,48.45,1493.8,55.73,10.58,96.66,0.2408,180.74,0
2026-01-04 09:00:00,2.236,42.8,1482.9,57.39,10.13,93.85,0.2216,180.74,0
2026-01-04 10:00:00,2.22,44.07,1492.4,59.46,7.84,96.73,0.2124,180.74,0
2026-01-04 11:00:00,2.233,48.06,1498.3,60.24,5.75,94.35,0.2213,180.02,0
2026-01-04 12:00:00,1.909,46.03,1493.7,59.22,9.59,92.8,0.2166,180.02,0
2026-01-04 13:00:00,2.509,46.11,1476.7,56.75,6.32,93.4,0.2312,179.94,0
2026-01-04 14:00:00,2.26,44.83,1474.3,55.13,4.6,94.67,0.2117,179.94,0
2026-01-04 15:00:00,2.281,47.22,1471.5,56.7,7.06,90.95,0.2314,179.94,0
2026-01-04 16:00:00,2.228,43.67,1495.1,57.22,4.74,94.66,0.2082,179.94,0
2026-01-04 17:00:00,2.162,47.25,1499.1,57.43,11.77,90.3,0.2398,179.94,0
2026-01-04 18:00:00,1.805,45.74,1476.3,56.06,10.01,94.59,0.2093,179.94,0
2026-01-04 19:00:00,2.335,45.18,1481.5,56.66,10.58,92.57,0.2346,179.94,0
2026-01-04 20:00:00,2.786,44.58,1477.1,57.58,6.67,91.72,0.2431,179.81,0
2026-01-04 21:00:00,2.524,47.27,1485.5,57.4,7.32,93.03,0.2377,179.81,0
2026-01-04 22:00:00,2.27,46.35,1477.3,59.02,8.45,96.37,0.2217,178.98,0
2026-01-04 23:00:00,2.13,45.03,1477.2,58.15,7.09,97.21,0.2081,178.98,0
2026-01-05 00:00:00,2.34,45.95,1499.3,58.17,8.06,93.13,0.2291,178.98,0
2026-01-05 01:00:00,2.415,43.84,1495.8,56.81,8.92,96.7,0.2224,178.98,0
2026-01-05 02:00:00,2.307,48.05,1486.4,57.55,6.43,94.47,0.2257,178.98,0
2026-01-05 03:00:00,2.522,48.28,1497.9,55.13,7.95,97.24,0.233,178.83,0
2026-01-05 04:00:00,2.129,47.83,1479.7,56.99,10.85,94.01,0.2301,178.83,0
2026-01-05 05:00:00,2.574,46.31,1490.8,55.56,8.43,95.27,0.2358,178.83,0
2026-01-05 06:00:00,2.373,46.71,1476.0,57.66,4.2,91.81,0.2251,178.83,0
2026-01-05 07:00:00,2.218,43.33,1478.0,58.15,6.05,96.33,0.207,178.83,0
2026-01-05 08:00:00,2.281,45.16,1495.9,57.65,6.63,95.53,0.2166,178.69,0
2026-01-05 09:00:00,2.42,45.38,1473.0,59.34,7.15,96.17,0.2226,178.69,0
2026-01-05 10:00:00,2.511,45.58,1481.3,56.69,8.59,97.03,0.2286,178.69,0
2026-01-05 11:00:00,2.36,46.96,1473.3,57.39,6.2,93.22,0.2273,178.69,0
2026-01-05 12:00:00,2.472,45.03,1472.4,56.83,11.59,94.76,0.2378,178.69,0
2026-01-05 13:00:00,2.912,44.76,1484.6,57.3,8.31,89.71,0.2566,177.51,0
2026-01-05 14:00:00,2.022,48.27,1485.1,59.28,9.87,91.65,0.2291,177.51,0
2026-01-05 15:00:00,1.942,45.53,1468.5,56.02,6.86,90.97,0.2136,177.51,0
2026-01-05 16:00:00,2.403,44.93,1506.9,59.68,4.24,95.05,0.2159,177.51,0
2026-01-05 17:00:00,2.181,42.53,1499.9,59.38,10.0,94.47,0.2173,177.17,0
2026-01-05 18:00:00,2.419,43.71,1474.4,58.45,10.72,94.12,0.2319,177.17,0
2026-01-05 19:00:00,2.04,45.75,1488.2,57.32,11.15,93.68,0.2233,177.17,0
2026-01-05 20:00:00,2.423,46.66,1485.5,58.03,8.74,97.41,0.2271,177.17,0
2026-01-05 21:00:00,2.683,42.95,1477.2,57.26,9.38,95.1,0.2354,177.17,0
2026-01-05 22:00:00,2.638,46.13,1470.2,59.51,7.15,92.32,0.2407,177.17,0
2026-01-05 23:00:00,2.157,46.78,1483.8,56.4,5.54,96.79,0.21,177.04,0
2026-01-06 00:00:00,2.33,45.28,1481.8,56.58,9.21,96.77,0.2228,177.04,0
2026-01-06 01:00:00,2.593,46.29,1496.2,57.81,10.15,95.08,0.2412,177.04,0
2026-01-06 02:00:00,2.8,48.72,1485.3,55.0,10.08,88.85,0.2671,177.04,0
2026-01-06 03:00:00,2.189,44.83,1473.1,59.53,10.93,91.5,0.231,177.04,0
2026-01-06 04:00:00,2.211,43.13,1476.5,57.37,11.21,94.27,0.2232,177.04,0
2026-01-06 05:00:00,2.676,45.71,1482.6,58.82,11.3,92.31,0.2516,176.1,0
2026-01-06 06:00:00,2.351,44.8,1493.0,58.12,11.22,89.72,0.2417,176.1,0
2026-01-06 07:00:00,2.204,46.31,1470.6,55.78,10.12,93.23,0.2294,176.09,0
2026-01-06 08:00:00,2.661,47.65,1485.6,57.96,8.32,91.49,0.2496,176.09,0
2026-01-06 09:00:00,2.061,48.0,1496.6,58.41,5.21,93.52,0.2146,176.09,0
2026-01-06 10:00:00,2.28,46.97,1467.8,56.47,10.03,93.53,0.2331,176.09,0
2026-01-06 11:00:00,2.643,48.92,1497.8,56.68,12.62,95.95,0.2535,176.09,0
2026-01-06 12:00:00,2.298,47.08,1477.1,56.66,10.75,91.13,0.2406,175.93,0
2026-01-06 13:00:00,2.604,48.28,1482.3,58.87,14.01,95.08,0.2557,175.93,0
2026-01-06 14:00:00,2.188,47.22,1476.8,56.52,11.64,90.76,0.2395,175.27,0
2026-01-06 15:00:00,2.628,47.08,1486.2,56.93,5.76,94.77,0.234,175.27,0
2026-01-06 16:00:00,2.562,45.67,1487.6,57.93,12.6,93.68,0.2475,175.27,0
2026-01-06 17:00:00,2.84,46.77,1487.3,58.29,8.71,93.21,0.2522,174.48,0
2026-01-06 18:00:00,2.43,45.73,1510.0,57.42,10.55,92.64,0.2393,174.48,0
2026-01-06 19:00:00,2.406,46.23,1455.8,60.03,9.87,90.98,0.2412,174.48,0
2026-01-06 20:00:00,2.463,46.89,1476.5,60.09,10.7,93.14,0.2426,174.48,0
2026-01-06 21:00:00,2.716,48.85,1468.0,56.63,14.43,93.41,0.2658,174.42,0
2026-01-06 22:00:00,2.327,46.34,1479.5,60.34,13.56,94.71,0.24,174.3,0
2026-01-06 23:00:00,2.459,47.92,1474.3,58.73,7.96,93.01,0.2382,174.3,0
2026-01-07 00:00:00,2.919,44.57,1479.0,58.97,11.92,93.19,0.2586,174.3,0
2026-01-07 01:00:00,2.662,46.28,1481.4,59.12,9.45,90.04,0.2522,174.3,0
2026-01-07 02:00:00,2.649,49.1,1475.6,56.5,13.82,88.71,0.2716,174.3,0
2026-01-07 03:00:00,2.375,47.42,1491.4,56.64,14.54,92.52,0.2512,174.3,0
2026-01-07 04:00:00,2.679,43.53,1466.4,58.75,10.26,96.88,0.2352,174.3,0
2026-01-07 05:00:00,2.268,46.98,1475.4,57.46,13.86,91.47,0.2463,173.27,0
2026-01-07 06:00:00,2.201,46.63,1481.1,61.69,14.19,89.84,0.247,173.11,0
2026-01-07 07:00:00,2.322,44.94,1495.1,57.81,13.54,86.37,0.2533,173.11,0
2026-01-07 08:00:00,2.841,43.91,1466.9,59.49,14.37,92.82,0.2609,173.11,0
2026-01-07 09:00:00,2.566,45.36,1468.0,57.18,11.69,89.64,0.2528,173.11,0
2026-01-07 10:00:00,2.324,45.15,1486.4,60.96,12.78,90.35,0.244,173.11,0
2026-01-07 11:00:00,2.46,48.42,1481.5,60.67,12.07,92.05,0.2515,172.83,0
2026-01-07 12:00:00,2.638,48.18,1465.8,56.59,12.35,92.82,0.2572,172.83,0
2026-01-07 13:00:00,2.799,48.29,1492.7,58.83,12.15,95.32,0.2584,172.83,0
2026-01-07 14:00:00,2.182,49.1,1483.4,58.52,7.56,93.99,0.2268,172.77,0
2026-01-07 15:00:00,2.835,43.23,1477.3,60.28,11.76,92.91,0.2524,172.77,0
2026-01-07 16:00:00,2.764,46.78,1476.8,55.58,14.75,91.23,0.2683,172.22,0
2026-01-07 17:00:00,2.406,47.89,1481.3,58.09,9.53,88.85,0.2482,172.22,0
2026-01-07 18:00:00,2.471,46.07,1476.5,59.55,11.24,90.74,0.2473,172.22,0
2026-01-07 19:00:00,2.679,46.23,1483.4,58.09,5.93,93.06,0.238,171.88,0
2026-01-07 20:00:00,2.508,45.92,1483.4,57.71,13.14,86.58,0.2615,171.88,0
2026-01-07 21:00:00,2.601,47.66,1468.7,56.7,12.54,90.95,0.2588,171.88,0
2026-01-07 22:00:00,2.338,47.25,1463.9,58.9,14.24,94.21,0.2452,171.88,0
2026-01-07 23:00:00,2.17,49.57,1496.5,58.2,15.62,92.97,0.2496,171.88,0
2026-01-08 00:00:00,3.136,48.28,1473.7,56.82,10.91,90.2,0.2789,170.94,0
2026-01-08 01:00:00,2.647,48.01,1496.9,58.79,11.31,89.98,0.2603,170.72,0
2026-01-08 02:00:00,2.659,47.59,1480.6,57.75,14.01,91.95,0.2626,170.72,0
2026-01-08 03:00:00,2.721,46.21,1451.6,58.95,11.74,90.18,0.2599,170.72,0
2026-01-08 04:00:00,2.906,47.87,1481.9,59.51,14.26,91.75,0.2741,170.63,0
2026-01-08 05:00:00,2.817,49.13,1470.1,59.96,9.17,94.1,0.2559,170.63,0
2026-01-08 06:00:00,2.386,48.5,1455.9,59.07,12.19,90.1,0.253,170.63,0
2026-01-08 07:00:00,2.587,45.73,1478.9,57.41,10.41,89.45,0.2516,170.63,0
2026-01-08 08:00:00,2.627,44.93,1467.5,58.38,9.37,92.79,0.2422,170.63,0
2026-01-08 09:00:00,2.78,48.91,1476.8,58.18,13.02,91.35,0.2691,170.63,0
2026-01-08 10:00:00,2.489,48.05,1490.5,59.92,10.4,88.91,0.2539,170.37,0
2026-01-08 11:00:00,2.727,48.39,1486.2,57.92,11.83,86.26,0.273,169.72,0
2026-01-08 12:00:00,2.692,46.32,1478.7,60.63,11.98,93.85,0.2523,169.72,0
2026-01-08 13:00:00,2.946,49.21,1478.9,58.74,6.79,94.15,0.2552,169.72,0
2026-01-08 14:00:00,2.075,49.21,1478.8,59.62,14.58,89.98,0.2484,169.54,0
2026-01-08 15:00:00,2.666,47.45,1471.1,58.26,13.78,91.29,0.2633,169.54,0
2026-01-08 16:00:00,2.74,49.07,1467.0,60.38,13.76,90.54,0.2713,169.03,0
2026-01-08 17:00:00,2.814,46.39,1472.7,58.17,12.6,91.06,0.2644,169.03,0
2026-01-08 18:00:00,2.664,47.88,1478.7,60.89,16.36,93.54,0.2662,169.03,0
2026-01-08 19:00:00,2.484,44.43,1469.0,59.41,14.03,91.11,0.2504,169.03,0
2026-01-08 20:00:00,2.813,47.52,1474.7,59.86,10.99,89.94,0.2651,169.03,0
2026-01-08 21:00:00,2.747,52.46,1477.3,59.59,14.19,90.86,0.2796,169.03,0
2026-01-08 22:00:00,2.481,49.31,1467.5,57.92,15.87,90.53,0.2668,169.03,0
2026-01-08 23:00:00,2.366,51.14,1487.8,60.61,13.11,91.66,0.2572,169.03,0
2026-01-09 00:00:00,2.789,49.1,1490.2,57.03,13.22,89.7,0.2737,169.03,0
2026-01-09 01:00:00,2.475,48.49,1479.0,59.02,14.36,88.91,0.2643,169.03,0
2026-01-09 02:00:00,2.829,48.61,1466.9,59.95,15.34,93.79,0.2713,168.43,0
2026-01-09 03:00:00,3.019,47.49,1456.6,60.25,14.67,91.51,0.2793,168.43,0
2026-01-09 04:00:00,2.731,49.53,1450.8,58.22,12.92,91.73,0.2675,168.43,0
2026-01-09 05:00:00,2.769,47.13,1487.7,58.55,15.62,94.08,0.2657,167.45,0
2026-01-09 06:00:00,2.746,48.54,1477.8,58.86,13.7,89.68,0.272,167.45,0
2026-01-09 07:00:00,3.023,54.33,1469.6,57.9,13.58,89.23,0.2965,167.45,0
2026-01-09 08:00:00,3.027,49.36,1460.4,58.83,16.84,90.39,0.2914,167.45,0
2026-01-09 09:00:00,2.737,47.61,1473.9,58.04,13.46,87.6,0.2731,167.45,0
2026-01-09 10:00:00,2.894,50.46,1484.9,59.77,12.54,87.58,0.2834,167.09,0
2026-01-09 11:00:00,2.74,49.33,1478.6,58.94,15.53,87.36,0.2827,167.09,0
2026-01-09 12:00:00,2.635,48.17,1464.3,58.25,12.52,90.53,0.2621,166.68,0
2026-01-09 13:00:00,2.914,46.64,1505.9,58.34,17.07,86.09,0.2901,166.65,0
2026-01-09 14:00:00,2.726,48.36,1480.4,59.42,14.77,89.38,0.274,166.65,0
2026-01-09 15:00:00,2.565,47.9,1461.9,58.27,16.92,88.91,0.273,166.43,0
2026-01-09 16:00:00,2.423,48.79,1478.8,57.58,14.7,92.2,0.2571,166.43,0
2026-01-09 17:00:00,2.981,49.46,1478.7,57.98,12.6,88.28,0.2834,166.11,0
2026-01-09 18:00:00,2.551,49.29,1482.1,59.59,8.6,90.93,0.2506,166.11,0
2026-01-09 19:00:00,2.519,47.08,1478.4,57.13,12.79,90.73,0.2553,166.11,0
2026-01-09 20:00:00,2.727,49.86,1461.4,59.52,17.64,90.3,0.2828,165.45,0
2026-01-09 21:00:00,2.948,49.66,1478.0,60.41,14.08,91.78,0.2792,165.45,0
2026-01-09 22:00:00,2.408,46.29,1465.8,58.67,17.12,85.17,0.2711,165.35,0
2026-01-09 23:00:00,2.928,49.53,1475.4,59.05,17.57,89.64,0.2912,165.35,0
2026-01-10 00:00:00,2.875,48.78,1473.6,57.61,11.52,88.05,0.2754,165.35,0
2026-01-10 01:00:00,2.521,49.61,1481.0,58.22,14.23,88.04,0.27,165.35,0
2026-01-10 02:00:00,2.555,47.07,1476.0,58.79,15.12,91.24,0.2615,164.83,0
2026-01-10 03:00:00,2.767,48.45,1470.3,59.89,18.6,87.43,0.2894,164.83,0
2026-01-10 04:00:00,3.242,48.67,1500.6,59.06,19.07,87.09,0.3106,164.5,0
2026-01-10 05:00:00,2.771,46.93,1469.8,58.21,14.14,90.81,0.2682,164.22,0
2026-01-10 06:00:00,3.065,50.08,1469.5,58.91,17.2,84.34,0.3075,164.22,0
2026-01-10 07:00:00,3.034,48.61,1478.0,58.1,16.48,91.05,0.2878,164.22,0
2026-01-10 08:00:00,2.494,49.97,1477.9,61.75,13.57,86.0,0.2722,163.71,0
2026-01-10 09:00:00,2.843,47.46,1483.0,58.89,18.42,91.92,0.2807,163.71,0
2026-01-10 10:00:00,3.06,46.74,1458.0,61.51,19.75,86.6,0.3017,163.71,0
2026-01-10 11:00:00,2.734,47.17,1467.1,57.73,13.68,89.34,0.2691,163.71,0
2026-01-10 12:00:00,3.112,45.32,1484.2,58.48,17.44,88.8,0.2905,163.71,0
2026-01-10 13:00:00,2.606,47.86,1475.7,61.41,14.47,88.4,0.2694,163.71,0
2026-01-10 14:00:00,2.52,49.97,1475.8,59.33,18.34,89.27,0.2786,163.71,0
2026-01-10 15:00:00,2.747,51.89,1458.3,62.27,18.42,88.17,0.2943,163.71,0
2026-01-10 16:00:00,3.019,51.62,1457.3,60.81,15.7,90.09,0.2938,162.78,0
2026-01-10 17:00:00,2.79,51.89,1463.5,61.52,16.08,89.12,0.2883,162.76,0
2026-01-10 18:00:00,3.078,51.88,1474.3,57.95,20.03,84.25,0.3193,162.76,0
2026-01-10 19:00:00,2.55,53.52,1479.6,60.13,16.26,82.24,0.2965,162.33,0
