timestamp,vibration_rms_mm_s,temperature_c,rpm,acoustic_noise_db,bearing_wear_percent,lubricant_quality_percent,failure_risk_score,remaining_useful_life_hours,breakdown_label
2026-01-02 16:30:00,5.415,64.31,1422.3,71.15,50.51,60.68,0.5632,92.91,0
2026-01-02 17:00:00,5.126,65.36,1413.5,71.82,53.41,61.35,0.56,92.12,0
2026-01-02 17:30:00,5.289,66.15,1411.3,70.54,52.9,61.63,0.5664,94.48,0
2026-01-02 18:00:00,5.399,63.99,1412.8,71.37,55.68,55.78,0.5846,89.93,0
2026-01-02 18:30:00,5.005,63.59,1416.7,70.32,50.35,63.88,0.5385,93.96,0
2026-01-02 19:00:00,5.234,65.38,1425.5,69.63,52.45,61.23,0.5621,91.37,0
2026-01-02 19:30:00,5.177,66.22,1403.5,70.38,50.57,60.01,0.5595,93.92,0
2026-01-02 20:00:00,5.318,67.92,1420.5,71.34,52.77,60.57,0.5732,93.45,0
2026-01-02 20:30:00,5.216,65.01,1400.6,70.87,52.61,60.71,0.562,93.1,0
2026-01-02 21:00:00,4.894,65.53,1395.9,71.63,53.04,62.17,0.5485,92.78,0
2026-01-02 21:30:00,5.483,64.59,1401.9,71.05,50.14,63.25,0.5604,94.4,0
2026-01-02 22:00:00,5.341,65.2,1415.6,70.89,51.53,61.79,0.5626,90.87,0
2026-01-02 22:30:00,5.095,66.27,1416.5,73.14,52.99,61.28,0.5598,90.78,0
2026-01-02 23:00:00,5.003,65.45,1420.2,72.53,51.6,58.11,0.5572,90.59,0
2026-01-02 23:30:00,5.063,66.8,1398.1,70.42,55.45,61.75,0.565,92.39,0
2026-01-03 00:00:00,5.25,66.05,1403.5,71.15,54.88,60.22,0.5723,89.62,0
2026-01-03 00:30:00,5.101,66.57,1404.4,72.17,50.46,60.34,0.5563,92.29,0
2026-01-03 01:00:00,5.193,67.61,1403.7,72.84,55.54,59.72,0.5762,90.63,0
2026-01-03 01:30:00,5.13,67.38,1404.7,72.84,53.59,60.96,0.5658,89.6,0
2026-01-03 02:00:00,5.417,65.33,1403.9,70.14,54.25,60.71,0.5748,89.49,0
2026-01-03 02:30:00,5.121,66.94,1416.2,71.63,55.78,59.54,0.5728,89.72,0
2026-01-03 03:00:00,5.437,67.51,1407.8,72.82,55.24,56.1,0.5922,88.79,0
2026-01-03 03:30:00,5.386,65.72,1409.4,71.02,52.39,57.29,0.5766,91.09,0
2026-01-03 04:00:00,4.983,68.01,1409.1,72.44,53.91,57.8,0.5685,91.4,0
2026-01-03 04:30:00,5.167,65.71,1416.0,70.96,50.35,60.11,0.5572,91.43,0
2026-01-03 05:00:00,5.483,65.65,1414.8,71.76,51.72,60.11,0.5731,89.42,0
2026-01-03 05:30:00,5.314,65.28,1419.2,70.72,54.65,60.97,0.5711,90.44,0
2026-01-03 06:00:00,5.457,66.65,1413.8,70.8,53.71,61.99,0.5754,89.98,0
2026-01-03 06:30:00,5.472,67.1,1418.9,70.47,51.75,60.66,0.5748,90.7,0
2026-01-03 07:00:00,5.087,65.89,1426.1,71.15,53.87,57.23,0.5689,90.31,0
2026-01-03 07:30:00,5.229,67.76,1411.7,70.51,54.75,61.85,0.5717,89.78,0
2026-01-03 08:00:00,5.441,69.59,1400.8,72.89,53.36,62.09,0.5802,87.34,0
2026-01-03 08:30:00,5.273,65.28,1398.1,71.02,55.99,61.13,0.5725,89.27,0
2026-01-03 09:00:00,5.376,67.33,1402.6,71.54,56.1,60.55,0.5826,89.51,0
2026-01-03 09:30:00,5.615,68.6,1410.3,71.2,55.65,61.71,0.5915,88.44,0
2026-01-03 10:00:00,5.301,65.74,1424.5,72.49,52.33,58.36,0.571,88.85,0
2026-01-03 10:30:00,5.421,65.09,1405.4,71.74,55.48,60.27,0.5784,87.51,0
2026-01-03 11:00:00,5.323,67.41,1424.9,72.07,56.39,59.55,0.5834,88.59,0
2026-01-03 11:30:00,4.946,66.95,1411.4,71.49,52.91,59.2,0.5594,89.48,0
2026-01-03 12:00:00,5.105,65.02,1403.5,72.25,51.78,56.02,0.5649,91.28,0
2026-01-03 12:30:00,5.345,67.58,1402.4,71.49,53.28,56.72,0.5825,87.45,0
2026-01-03 13:00:00,5.264,67.08,1407.0,69.8,53.02,59.87,0.5712,88.54,0
2026-01-03 13:30:00,5.531,66.64,1409.1,71.96,54.15,60.08,0.5833,87.31,0
2026-01-03 14:00:00,5.551,67.48,1406.7,71.71,55.75,58.61,0.5929,88.26,0
2026-01-03 14:30:00,5.24,66.32,1409.6,71.27,56.78,59.88,0.578,88.0,0
2026-01-03 15:00:00,5.518,67.24,1423.1,71.01,51.87,58.83,0.5809,89.17,0
2026-01-03 15:30:00,5.229,62.91,1419.2,71.28,55.21,59.02,0.5678,89.24,0
2026-01-03 16:00:00,5.414,66.04,1408.4,71.54,56.04,57.82,0.5865,88.16,0
2026-01-03 16:30:00,5.302,66.86,1392.9,72.39,56.23,58.63,0.5828,87.73,0
2026-01-03 17:00:00,5.082,64.83,1412.6,71.09,56.17,60.28,0.566,89.19,0
2026-01-03 17:30:00,5.227,66.38,1411.3,72.23,52.76,59.95,0.5674,87.88,0
2026-01-03 18:00:00,5.021,65.53,1418.4,69.63,52.27,60.31,0.5554,89.38,0
2026-01-03 18:30:00,5.593,67.34,1407.3,72.12,57.94,57.13,0.6027,85.5,0
2026-01-03 19:00:00,5.559,64.53,1400.3,69.91,55.94,58.72,0.5869,89.5,0
2026-01-03 19:30:00,5.578,65.2,1407.6,72.39,52.58,58.22,0.5817,86.52,0
2026-01-03 20:00:00,5.381,65.62,1409.8,74.06,54.42,56.95,0.582,85.86,0
2026-01-03 20:30:00,5.524,65.51,1398.4,70.62,56.92,57.59,0.5924,87.01,0
2026-01-03 21:00:00,5.095,65.66,1402.8,73.18,56.09,58.33,0.5721,85.57,0
2026-01-03 21:30:00,5.566,66.68,1400.1,70.88,56.58,57.84,0.5953,87.54,0
2026-01-03 22:00:00,5.759,69.73,1422.5,71.72,55.97,57.91,0.6081,86.21,0
2026-01-03 22:30:00,5.519,68.12,1400.3,72.39,56.56,56.97,0.5983,87.01,0
2026-01-03 23:00:00,5.362,65.04,1402.4,71.14,54.21,58.65,0.576,85.39,0
2026-01-03 23:30:00,5.577,68.87,1409.6,71.83,54.46,58.52,0.594,86.19,0
2026-01-04 00:00:00,5.427,67.97,1404.4,70.76,54.47,58.92,0.5852,86.48,0
2026-01-04 00:30:00,5.244,66.98,1408.5,72.76,56.54,57.2,0.5844,86.03,0
2026-01-04 01:00:00,5.119,65.12,1407.5,71.17,56.02,60.75,0.5669,88.07,0
2026-01-04 01:30:00,5.366,69.24,1409.7,71.23,55.96,58.88,0.5894,86.76,0
2026-01-04 02:00:00,5.43,65.75,1414.4,71.39,55.04,58.66,0.5824,86.2,0
2026-01-04 02:30:00,5.048,67.23,1408.5,71.33,57.15,58.42,0.5762,83.63,0
2026-01-04 03:00:00,5.95,69.46,1414.3,71.57,55.41,61.58,0.6064,86.21,0
2026-01-04 03:30:00,5.315,67.34,1408.4,69.79,55.4,55.36,0.5888,87.14,0
2026-01-04 04:00:00,5.709,68.47,1406.8,73.66,57.21,57.98,0.6063,84.73,0
2026-01-04 04:30:00,5.464,67.34,1402.6,72.55,56.7,57.18,0.5943,85.22,0
2026-01-04 05:00:00,5.804,67.93,1399.8,72.46,57.92,55.04,0.6165,81.72,0
2026-01-04 05:30:00,5.907,67.85,1400.5,70.68,54.69,54.62,0.6132,83.76,0
2026-01-04 06:00:00,5.446,69.8,1409.0,72.79,55.99,60.23,0.5912,82.65,0
2026-01-04 06:30:00,5.399,67.4,1414.6,72.19,55.75,57.85,0.5882,85.18,0
2026-01-04 07:00:00,5.581,68.37,1411.6,71.06,53.8,59.89,0.5886,84.77,0
2026-01-04 07:30:00,5.652,65.66,1412.6,72.0,58.39,58.93,0.5988,84.73,0
2026-01-04 08:00:00,5.531,68.31,1407.0,71.81,57.27,55.89,0.6032,84.23,0
2026-01-04 08:30:00,5.408,67.7,1403.6,69.32,59.18,58.48,0.5965,85.88,0
2026-01-04 09:00:00,5.279,68.02,1415.3,72.36,59.06,57.69,0.5934,83.07,0
2026-01-04 09:30:00,5.504,69.22,1407.9,72.7,57.29,58.15,0.5996,84.36,0
2026-01-04 10:00:00,5.279,69.49,1390.3,70.85,57.58,58.94,0.5905,85.07,0
2026-01-04 10:30:00,5.499,69.1,1404.6,71.7,59.24,55.08,0.6102,84.04,0
2026-01-04 11:00:00,5.717,67.85,1402.4,72.12,56.13,59.06,0.6003,84.04,0
2026-01-04 11:30:00,5.6,68.18,1404.2,71.5,57.94,58.01,0.6031,83.06,0
2026-01-04 12:00:00,5.578,68.07,1392.2,72.32,57.06,56.92,0.6019,83.55,0
2026-01-04 12:30:00,5.197,68.78,1409.8,72.71,56.87,59.76,0.5822,84.71,0
2026-01-04 13:00:00,5.675,66.85,1400.0,72.46,58.72,57.58,0.6059,81.33,0
2026-01-04 13:30:00,5.421,65.49,1415.4,72.0,57.77,57.28,0.591,83.46,0
2026-01-04 14:00:00,5.188,69.48,1390.3,71.4,59.2,58.85,0.5911,82.85,0
2026-01-04 14:30:00,5.759,65.67,1414.9,71.9,60.4,57.28,0.6114,83.36,0
2026-01-04 15:00:00,5.405,64.39,1404.3,71.26,55.65,59.49,0.5782,85.48,0
2026-01-04 15:30:00,5.55,70.0,1408.7,73.97,55.91,58.29,0.5995,82.71,0
2026-01-04 16:00:00,5.554,66.56,1399.9,72.45,55.67,54.86,0.5983,84.93,0
2026-01-04 16:30:00,5.714,65.16,1409.5,73.36,58.37,60.42,0.5972,84.37,0
2026-01-04 17:00:00,5.398,69.39,1394.6,73.51,57.29,58.46,0.5952,82.98,0
2026-01-04 17:30:00,5.797,67.77,1409.1,71.11,55.02,58.18,0.6024,82.95,0
2026-01-04 18:00:00,5.526,67.4,1398.5,73.85,58.29,56.24,0.6028,82.96,0
2026-01-04 18:30:00,5.433,67.88,1391.5,72.36,57.52,58.09,0.5946,81.65,0
2026-01-04 19:00:00,5.543,67.74,1408.0,72.66,56.5,53.52,0.6052,83.3,0
2026-01-04 19:30:00,5.462,68.64,1408.6,71.87,57.71,56.22,0.6016,81.71,0
2026-01-04 20:00:00,5.535,67.2,1402.8,72.28,56.28,56.43,0.5973,82.39,0
2026-01-04 20:30:00,5.917,68.92,1408.1,71.65,58.68,56.96,0.6213,79.61,0
2026-01-04 21:00:00,5.256,68.28,1416.6,73.36,59.56,54.29,0.6011,81.11,0
2026-01-04 21:30:00,5.556,64.55,1413.4,72.25,61.22,56.91,0.6036,82.68,0
2026-01-04 22:00:00,5.61,66.36,1394.5,72.84,61.71,56.0,0.6129,80.59,0
2026-01-04 22:30:00,5.502,66.59,1387.8,71.72,54.96,56.09,0.592,82.24,0
2026-01-04 23:00:00,5.512,67.96,1398.6,72.51,58.39,54.85,0.6065,81.13,0
2026-01-04 23:30:00,5.662,68.47,1395.4,72.15,59.08,57.2,0.6106,82.83,0
2026-01-05 00:00:00,5.423,70.39,1414.6,71.89,59.15,55.21,0.6095,83.05,0
2026-01-05 00:30:00,5.057,66.43,1400.3,71.25,57.47,55.97,0.5805,81.65,0
2026-01-05 01:00:00,5.318,68.61,1395.1,72.57,57.28,53.23,0.6007,81.32,0
2026-01-05 01:30:00,5.535,68.97,1412.3,73.54,60.89,54.42,0.6168,81.29,0
2026-01-05 02:00:00,5.759,69.69,1406.1,72.15,60.55,55.08,0.6251,81.11,0
2026-01-05 02:30:00,5.651,67.67,1401.1,74.05,56.52,57.91,0.6006,82.47,0
2026-01-05 03:00:00,5.113,68.07,1422.0,72.27,57.84,56.09,0.5871,83.94,0
2026-01-05 03:30:00,5.758,69.05,1405.4,73.7,59.86,53.91,0.6243,79.24,0
2026-01-05 04:00:00,5.669,69.54,1391.1,73.29,59.14,55.01,0.6178,79.5,0
2026-01-05 04:30:00,5.463,68.8,1392.6,71.77,59.29,58.08,0.6022,82.27,0
2026-01-05 05:00:00,5.569,64.59,1395.3,73.2,60.16,58.16,0.5991,79.16,0
2026-01-05 05:30:00,5.779,68.42,1410.2,72.53,57.6,55.71,0.6145,78.79,0
2026-01-05 06:00:00,5.59,68.25,1418.3,72.51,54.85,54.75,0.6016,82.87,0
2026-01-05 06:30:00,5.455,66.26,1402.2,73.38,60.84,53.5,0.6093,79.91,0
2026-01-05 07:00:00,5.443,70.61,1398.0,72.06,58.07,55.28,0.608,79.83,0
2026-01-05 07:30:00,5.672,68.11,1407.9,73.85,60.44,52.4,0.6232,79.42,0
2026-01-05 08:00:00,5.946,69.95,1414.2,72.24,59.16,56.33,0.6272,80.63,0
2026-01-05 08:30:00,5.873,67.36,1388.0,72.05,63.95,56.16,0.6308,78.47,0
2026-01-05 09:00:00,5.678,67.94,1401.3,72.47,57.44,53.42,0.6136,81.86,0
2026-01-05 09:30:00,5.423,68.49,1408.3,71.71,59.74,55.26,0.6067,80.54,0
2026-01-05 10:00:00,5.504,67.92,1409.7,71.77,60.62,55.48,0.6105,79.47,0
2026-01-05 10:30:00,5.793,67.68,1398.3,71.76,59.44,56.69,0.616,78.77,0
2026-01-05 11:00:00,5.795,69.29,1405.2,74.75,59.66,56.46,0.6207,79.46,0
2026-01-05 11:30:00,5.472,68.78,1414.6,73.32,58.06,54.37,0.6069,80.48,0
2026-01-05 12:00:00,5.527,67.55,1385.6,72.81,57.28,59.2,0.5948,82.27,0
2026-01-05 12:30:00,5.454,69.81,1408.6,73.05,58.42,54.49,0.6091,80.84,0
2026-01-05 13:00:00,5.524,69.16,1415.0,73.22,59.84,56.38,0.6102,80.14,0
2026-01-05 13:30:00,5.852,68.28,1396.5,73.94,61.36,55.43,0.627,78.88,0
2026-01-05 14:00:00,5.575,66.42,1397.1,72.93,56.66,56.77,0.5974,80.21,0
2026-01-05 14:30:00,5.526,70.34,1392.4,73.12,61.54,55.58,0.6188,78.21,0
2026-01-05 15:00:00,5.402,68.88,1401.4,71.77,60.42,57.64,0.6037,78.93,0
2026-01-05 15:30:00,5.612,67.32,1407.5,72.06,60.74,54.95,0.6148,79.83,0
2026-01-05 16:00:00,5.609,66.37,1394.5,73.2,57.83,53.69,0.6078,79.05,0
2026-01-05 16:30:00,5.979,71.38,1405.6,71.88,58.39,57.64,0.6271,77.43,0
2026-01-05 17:00:00,5.604,69.65,1411.0,74.01,60.69,55.42,0.6185,76.29,0
2026-01-05 17:30:00,5.507,67.71,1411.5,72.87,58.28,53.35,0.6085,78.63,0
2026-01-05 18:00:00,5.81,68.61,1417.6,72.68,59.37,51.85,0.6283,78.09,0
2026-01-05 18:30:00,5.708,66.12,1405.5,74.33,59.29,56.69,0.6088,78.94,0
2026-01-05 19:00:00,5.706,70.41,1402.3,72.23,63.03,53.96,0.6331,77.79,0
2026-01-05 19:30:00,5.757,69.45,1409.3,73.19,62.03,58.36,0.6217,77.17,0
2026-01-05 20:00:00,5.591,69.98,1392.8,72.53,60.26,56.35,0.6158,78.79,0
2026-01-05 20:30:00,5.693,66.42,1392.9,74.43,56.83,55.64,0.6048,78.62,0
2026-01-05 21:00:00,5.944,70.2,1393.8,72.81,64.94,55.39,0.644,74.79,0
2026-01-05 21:30:00,5.585,69.07,1389.4,73.38,57.74,56.72,0.6065,75.4,0
2026-01-05 22:00:00,5.884,69.92,1406.6,72.61,59.47,52.75,0.6326,77.28,0
2026-01-05 22:30:00,5.928,69.37,1401.5,73.64,61.77,52.88,0.6386,76.94,0
2026-01-05 23:00:00,5.65,68.84,1395.7,73.95,64.92,53.64,0.6327,76.7,0
2026-01-05 23:30:00,6.228,67.84,1384.9,71.73,61.22,55.99,0.6395,77.81,0
2026-01-06 00:00:00,6.002,68.03,1393.7,72.46,58.69,53.54,0.6295,79.14,0
2026-01-06 00:30:00,5.481,67.69,1410.5,73.62,59.54,54.05,0.6092,75.38,0
2026-01-06 01:00:00,5.936,69.13,1415.4,73.71,63.93,51.29,0.6469,76.44,0
2026-01-06 01:30:00,5.889,72.11,1413.8,72.94,60.0,54.72,0.635,76.39,0
2026-01-06 02:00:00,5.553,70.55,1401.9,73.24,64.14,55.08,0.6278,76.56,0
2026-01-06 02:30:00,5.901,71.09,1388.7,74.24,63.02,52.41,0.6454,74.75,0
2026-01-06 03:00:00,5.659,69.77,1394.4,74.07,61.1,54.45,0.624,76.68,0
2026-01-06 03:30:00,5.926,70.35,1405.4,71.29,62.17,55.4,0.6366,76.06,0
2026-01-06 04:00:00,5.513,68.85,1419.9,72.84,61.93,53.67,0.6198,78.36,0
2026-01-06 04:30:00,5.579,67.97,1405.9,72.83,62.1,55.27,0.6177,76.28,0
2026-01-06 05:00:00,6.144,68.48,1398.3,73.66,58.36,56.08,0.6303,74.87,0
2026-01-06 05:30:00,5.846,71.49,1398.6,74.22,64.12,55.61,0.6405,73.82,0
2026-01-06 06:00:00,5.926,68.75,1388.9,72.7,57.14,52.24,0.6269,75.4,0
2026-01-06 06:30:00,5.994,69.73,1386.7,73.27,62.09,53.75,0.6411,74.51,0
2026-01-06 07:00:00,5.783,70.89,1392.9,73.61,59.97,53.09,0.6313,74.81,0
2026-01-06 07:30:00,5.704,68.97,1397.9,73.88,60.06,53.95,0.6224,75.63,0
2026-01-06 08:00:00,5.879,70.24,1390.4,72.74,60.09,55.48,0.6292,75.39,0
2026-01-06 08:30:00,6.114,68.17,1412.4,73.39,60.55,48.86,0.6483,75.25,0
2026-01-06 09:00:00,5.776,68.85,1393.2,72.16,61.02,53.21,0.6288,76.58,0
2026-01-06 09:30:00,5.867,68.84,1397.1,73.41,60.37,53.04,0.6312,75.3,0
2026-01-06 10:00:00,5.668,69.9,1394.1,73.07,60.9,56.15,0.6207,77.97,0
2026-01-06 10:30:00,5.869,70.5,1389.0,72.4,60.76,57.11,0.6278,74.8,0
2026-01-06 11:00:00,5.743,70.63,1391.3,74.54,56.93,54.34,0.619,74.02,0
2026-01-06 11:30:00,5.946,70.16,1409.6,74.38,60.02,54.72,0.633,72.61,0
2026-01-06 12:00:00,6.054,70.91,1401.2,72.98,61.2,53.93,0.6435,72.73,0
2026-01-06 12:30:00,6.05,68.72,1398.7,73.65,60.09,55.89,0.6318,75.3,0
2026-01-06 13:00:00,5.974,69.13,1396.5,73.71,59.88,53.71,0.6335,74.89,0
2026-01-06 13:30:00,5.921,70.92,1407.3,72.0,61.03,53.88,0.6379,73.9,0
2026-01-06 14:00:00,6.202,69.84,1399.5,73.27,62.95,55.89,0.6475,73.64,0
2026-01-06 14:30:00,5.865,69.03,1394.3,74.07,62.57,55.19,0.6327,72.74,0
2026-01-06 15:00:00,5.819,70.03,1400.7,72.33,64.39,56.07,0.6359,73.51,0
2026-01-06 15:30:00,5.514,71.95,1389.7,73.19,61.59,53.05,0.6271,73.75,0
2026-01-06 16:00:00,5.96,70.03,1392.6,74.45,61.01,51.74,0.6417,72.0,0
2026-01-06 16:30:00,5.947,69.88,1408.6,73.94,61.98,54.06,0.6387,74.28,0
2026-01-06 17:00:00,6.103,71.45,1411.5,72.74,63.04,50.18,0.6587,72.0,0
2026-01-06 17:30:00,5.828,71.6,1388.9,74.67,63.89,49.82,0.651,73.61,0
2026-01-06 18:00:00,6.285,70.69,1395.3,74.25,61.72,53.93,0.6535,73.05,0
2026-01-06 18:30:00,6.016,69.56,1398.7,74.26,64.39,54.46,0.6459,73.35,0
2026-01-06 19:00:00,5.706,71.56,1394.9,75.97,60.56,52.39,0.6326,72.13,0
2026-01-06 19:30:00,5.878,68.83,1406.5,73.31,60.93,50.99,0.6371,74.84,0
2026-01-06 20:00:00,5.847,72.95,1388.5,74.57,62.48,56.16,0.6385,73.56,0
2026-01-06 20:30:00,6.097,68.96,1399.9,72.35,66.75,51.32,0.66,73.37,0
2026-01-06 21:00:00,5.901,71.45,1403.0,74.43,64.39,54.53,0.6454,72.29,0
2026-01-06 21:30:00,5.741,69.09,1410.6,76.0,60.32,52.95,0.6268,72.31,0
2026-01-06 22:00:00,5.913,71.9,1386.7,74.4,63.52,53.05,0.6477,73.36,0
2026-01-06 22:30:00,5.745,66.61,1396.5,73.32,65.13,55.5,0.6283,73.76,0
2026-01-06 23:00:00,5.527,68.94,1399.9,72.23,61.23,53.84,0.6184,73.78,0
2026-01-06 23:30:00,5.749,67.84,1394.3,73.51,63.72,55.8,0.6271,72.0,0
