timestamp,vibration_rms_mm_s,temperature_c,rpm,acoustic_noise_db,bearing_wear_percent,lubricant_quality_percent,failure_risk_score,remaining_useful_life_hours,breakdown_label
2026-01-02 05:00:00,2.315,49.23,1460.9,58.12,10.47,94.69,0.2383,191.36,0
2026-01-02 05:30:00,2.48,46.09,1470.5,59.93,5.43,96.6,0.2207,183.91,0
2026-01-02 06:00:00,2.12,46.56,1479.0,57.36,4.13,92.6,0.212,184.26,0
2026-01-02 06:30:00,2.198,45.28,1471.1,61.56,5.88,93.77,0.2142,189.23,0
2026-01-02 07:00:00,1.972,42.29,1473.9,57.65,3.22,100.0,0.1828,192.35,0
2026-01-02 07:30:00,1.953,48.27,1468.6,59.34,10.17,99.68,0.215,185.24,0
2026-01-02 08:00:00,2.459,48.03,1456.7,60.21,4.72,98.1,0.2208,188.08,0
2026-01-02 08:30:00,2.599,46.23,1478.7,58.18,3.65,91.8,0.228,183.14,0
2026-01-02 09:00:00,2.246,46.88,1495.8,60.34,2.31,95.84,0.2078,183.8,0
2026-01-02 09:30:00,2.519,47.72,1474.9,57.23,7.21,93.2,0.2357,189.86,0
2026-01-02 10:00:00,2.363,44.0,1477.3,61.27,6.7,100.0,0.2095,187.43,0
2026-01-02 10:30:00,2.115,45.89,1482.8,59.13,3.36,95.03,0.2046,189.7,0
2026-01-02 11:00:00,2.371,48.3,1459.2,58.23,6.11,93.47,0.2288,189.34,0
2026-01-02 11:30:00,2.669,44.64,1494.7,58.69,0.97,96.77,0.2122,179.68,0
2026-01-02 12:00:00,2.279,47.45,1476.7,60.37,5.27,94.72,0.2195,182.24,0
2026-01-02 12:30:00,2.683,44.51,1493.7,58.29,6.0,100.0,0.2202,186.52,0
2026-01-02 13:00:00,1.641,47.81,1465.3,58.06,9.2,94.34,0.2085,180.48,0
2026-01-02 13:30:00,2.506,46.94,1495.8,58.87,3.08,92.3,0.2243,182.28,0
2026-01-02 14:00:00,2.326,44.12,1483.2,57.45,1.87,89.99,0.2114,189.6,0
2026-01-02 14:30:00,2.233,49.15,1480.5,61.96,2.9,96.31,0.2138,183.56,0
2026-01-02 15:00:00,2.335,45.76,1476.6,58.4,1.86,94.67,0.2088,187.19,0
2026-01-02 15:30:00,1.819,45.65,1470.7,60.51,8.61,92.02,0.2113,184.85,0
2026-01-02 16:00:00,2.265,47.5,1488.0,59.6,9.21,99.83,0.2213,182.77,0
2026-01-02 16:30:00,2.413,49.23,1475.2,57.82,6.2,98.22,0.2257,179.69,0
2026-01-02 17:00:00,2.698,45.36,1449.8,59.3,8.52,96.09,0.235,185.25,0
2026-01-02 17:30:00,2.203,47.33,1459.9,60.5,5.87,100.0,0.2101,188.79,0
2026-01-02 18:00:00,2.134,48.01,1471.0,59.06,5.37,98.06,0.211,182.34,0
2026-01-02 18:30:00,2.215,48.52,1476.9,61.15,4.84,93.56,0.2206,184.38,0
2026-01-02 19:00:00,2.573,47.61,1472.4,60.91,4.96,92.87,0.2322,179.48,0
2026-01-02 19:30:00,2.43,46.66,1487.7,60.77,1.93,98.39,0.209,181.9,0
2026-01-02 20:00:00,2.22,45.86,1449.5,58.72,6.53,97.08,0.213,184.81,0
2026-01-02 20:30:00,2.485,47.53,1474.6,57.81,5.84,96.35,0.2258,185.89,0
2026-01-02 21:00:00,2.385,45.47,1451.0,58.52,7.87,93.26,0.2269,185.2,0
2026-01-02 21:30:00,2.606,42.17,1481.8,59.75,6.3,97.57,0.216,177.31,0
2026-01-02 22:00:00,2.193,48.24,1471.5,60.29,5.73,93.44,0.2215,181.91,0
2026-01-02 22:30:00,2.29,49.11,1477.6,56.23,4.03,95.35,0.22,180.25,0
2026-01-02 23:00:00,2.278,43.26,1462.1,59.49,6.45,99.95,0.2041,182.1,0
2026-01-02 23:30:00,2.014,45.72,1487.7,59.76,8.18,93.58,0.2149,182.56,0
2026-01-03 00:00:00,2.458,48.68,1484.8,59.12,3.55,90.8,0.2304,185.97,0
2026-01-03 00:30:00,2.454,51.29,1479.2,61.49,6.69,92.31,0.2424,183.53,0
2026-01-03 01:00:00,2.394,47.65,1470.6,60.2,7.12,98.41,0.2231,186.77,0
2026-01-03 01:30:00,2.338,46.33,1479.0,61.55,4.81,96.14,0.2155,180.29,0
2026-01-03 02:00:00,2.046,47.34,1463.5,59.28,5.2,94.94,0.2106,178.01,0
2026-01-03 02:30:00,2.299,50.17,1482.2,61.02,7.31,93.76,0.2335,186.5,0
2026-01-03 03:00:00,2.323,46.56,1491.6,62.09,3.97,96.69,0.2126,183.3,0
2026-01-03 03:30:00,2.212,46.31,1484.6,61.62,7.75,92.64,0.2236,179.65,0
2026-01-03 04:00:00,2.376,46.91,1462.9,58.03,4.7,96.06,0.2181,183.06,0
2026-01-03 04:30:00,2.521,46.09,1475.9,59.3,9.66,92.9,0.2383,184.13,0
2026-01-03 05:00:00,2.896,48.05,1456.0,59.18,12.92,92.36,0.2652,181.85,0
2026-01-03 05:30:00,2.472,50.78,1478.3,60.45,4.99,93.09,0.2363,179.18,0
2026-01-03 06:00:00,2.497,48.46,1476.8,60.76,8.54,93.83,0.2391,179.92,0
2026-01-03 06:30:00,2.418,47.45,1448.8,58.49,5.45,94.76,0.2247,181.98,0
2026-01-03 07:00:00,1.961,47.41,1457.3,59.86,9.94,95.57,0.2186,181.58,0
2026-01-03 07:30:00,2.438,45.15,1467.7,56.75,4.24,83.75,0.2332,184.49,0
2026-01-03 08:00:00,2.463,49.58,1467.4,61.96,8.67,92.35,0.2433,179.9,0
2026-01-03 08:30:00,3.068,47.88,1456.4,59.04,5.36,93.55,0.2501,177.71,0
2026-01-03 09:00:00,2.408,47.72,1475.5,59.91,7.09,99.19,0.2225,188.21,0
2026-01-03 09:30:00,2.536,53.82,1473.8,59.38,5.09,91.39,0.2489,180.87,0
2026-01-03 10:00:00,2.456,48.63,1468.4,61.58,9.79,95.07,0.2394,182.72,0
2026-01-03 10:30:00,2.176,46.77,1461.6,55.62,5.71,99.02,0.2088,181.66,0
2026-01-03 11:00:00,2.758,47.38,1483.1,59.86,9.25,90.55,0.2523,180.52,0
2026-01-03 11:30:00,2.664,50.24,1490.3,59.75,7.08,95.62,0.2431,179.15,0
2026-01-03 12:00:00,2.678,48.41,1464.6,59.24,7.72,91.99,0.2461,171.3,0
2026-01-03 12:30:00,2.257,45.64,1463.0,62.53,8.44,92.84,0.2249,176.39,0
2026-01-03 13:00:00,2.839,49.91,1476.1,58.62,6.23,91.89,0.2519,180.44,0
2026-01-03 13:30:00,2.142,47.08,1465.9,61.13,8.73,92.06,0.2264,171.17,0
2026-01-03 14:00:00,2.643,51.68,1468.4,60.52,12.1,100.0,0.252,179.41,0
2026-01-03 14:30:00,3.048,50.28,1478.9,61.89,6.39,96.7,0.2533,181.06,0
2026-01-03 15:00:00,2.257,47.56,1447.0,59.02,11.34,97.42,0.2301,181.45,0
2026-01-03 15:30:00,2.367,50.69,1485.7,58.93,12.22,95.55,0.2468,180.61,0
2026-01-03 16:00:00,2.537,48.54,1470.6,61.69,6.5,89.2,0.2426,181.57,0
2026-01-03 16:30:00,2.39,49.98,1464.7,60.7,4.97,95.16,0.2283,183.38,0
2026-01-03 17:00:00,2.133,49.34,1468.5,57.76,9.43,97.15,0.2258,181.72,0
2026-01-03 17:30:00,2.541,46.97,1469.1,59.29,7.37,91.32,0.2378,178.9,0
2026-01-03 18:00:00,2.263,47.36,1448.7,60.69,13.48,96.73,0.2362,177.78,0
2026-01-03 18:30:00,2.651,50.4,1487.3,61.39,8.96,95.9,0.2473,178.4,0
2026-01-03 19:00:00,2.307,47.97,1469.8,59.13,6.93,99.3,0.219,177.1,0
2026-01-03 19:30:00,2.928,47.88,1474.5,55.79,6.14,92.44,0.2488,181.15,0
2026-01-03 20:00:00,2.349,46.91,1480.5,60.96,11.8,90.36,0.2434,179.39,0
2026-01-03 20:30:00,2.468,49.42,1456.8,58.36,7.71,92.52,0.2404,176.4,0
2026-01-03 21:00:00,2.756,52.39,1474.6,57.18,9.32,97.86,0.2539,181.39,0
2026-01-03 21:30:00,2.249,46.79,1465.7,55.98,11.66,88.02,0.2428,176.41,0
2026-01-03 22:00:00,2.617,48.78,1479.0,61.46,8.13,87.26,0.253,174.32,0
2026-01-03 22:30:00,2.891,51.3,1443.2,60.45,9.29,93.68,0.2622,177.0,0
2026-01-03 23:00:00,2.167,48.65,1467.4,59.94,9.43,92.04,0.233,174.43,0
2026-01-03 23:30:00,2.619,49.63,1461.3,62.37,11.25,93.35,0.2538,179.59,0
2026-01-04 00:00:00,2.641,46.93,1473.7,61.26,11.08,96.11,0.2433,174.12,0
2026-01-04 00:30:00,2.776,49.64,1474.0,62.75,9.12,91.57,0.2567,176.18,0
2026-01-04 01:00:00,2.275,48.56,1459.8,58.25,9.9,87.56,0.2444,179.22,0
2026-01-04 01:30:00,2.258,50.7,1459.7,60.3,8.88,99.27,0.2291,174.13,0
2026-01-04 02:00:00,2.723,51.09,1466.8,57.94,6.18,90.1,0.2533,177.38,0
2026-01-04 02:30:00,2.671,53.64,1457.3,60.04,10.58,89.86,0.2692,173.09,0
2026-01-04 03:00:00,2.663,50.05,1478.1,60.03,14.74,96.31,0.2607,176.62,0
2026-01-04 03:30:00,2.691,49.62,1463.5,61.36,7.86,91.8,0.2502,177.46,0
2026-01-04 04:00:00,2.438,49.41,1432.9,60.5,8.21,92.71,0.2403,175.51,0
2026-01-04 04:30:00,2.67,48.45,1463.3,61.38,8.03,94.3,0.2432,175.61,0
2026-01-04 05:00:00,2.69,49.72,1455.2,61.52,12.08,96.06,0.2546,176.71,0
2026-01-04 05:30:00,2.442,48.6,1448.0,63.71,11.46,91.76,0.248,174.41,0
2026-01-04 06:00:00,3.091,49.47,1452.7,60.02,10.01,97.27,0.261,177.79,0
2026-01-04 06:30:00,2.747,51.56,1468.7,59.1,8.18,86.26,0.2661,179.11,0
2026-01-04 07:00:00,2.335,47.4,1483.3,60.9,10.77,94.9,0.2348,172.09,0
2026-01-04 07:30:00,2.801,51.29,1471.0,59.34,6.7,90.06,0.2579,180.04,0
2026-01-04 08:00:00,2.397,51.64,1459.9,62.78,11.03,96.65,0.2456,173.7,0
2026-01-04 08:30:00,2.841,49.08,1472.6,60.15,12.92,92.91,0.2651,180.47,0
2026-01-04 09:00:00,2.938,45.5,1461.5,59.75,7.68,90.42,0.2502,173.49,0
2026-01-04 09:30:00,2.447,48.26,1458.6,59.9,7.04,94.38,0.2323,176.35,0
2026-01-04 10:00:00,2.897,51.71,1453.0,61.7,14.89,95.02,0.2754,176.21,0
2026-01-04 10:30:00,2.764,49.36,1445.8,60.41,9.48,94.22,0.2525,172.81,0
2026-01-04 11:00:00,2.87,47.63,1462.0,59.7,13.91,89.16,0.2706,174.07,0
2026-01-04 11:30:00,3.143,48.55,1468.5,63.17,10.76,90.75,0.2721,178.04,0
2026-01-04 12:00:00,2.611,51.0,1465.4,59.41,10.8,92.14,0.2577,172.63,0
2026-01-04 12:30:00,2.488,50.49,1461.5,60.76,12.37,91.98,0.2563,172.21,0
2026-01-04 13:00:00,2.458,49.11,1455.0,61.7,9.13,94.31,0.2402,169.88,0
2026-01-04 13:30:00,2.481,48.9,1473.6,58.29,11.74,85.97,0.2595,177.91,0
2026-01-04 14:00:00,2.669,48.88,1450.4,61.47,10.52,92.97,0.2525,171.64,0
2026-01-04 14:30:00,2.778,47.96,1475.5,59.19,8.24,91.05,0.2511,176.56,0
2026-01-04 15:00:00,2.766,52.55,1454.0,62.02,12.45,89.36,0.2753,171.03,0
2026-01-04 15:30:00,2.907,49.09,1457.0,59.36,11.02,89.6,0.2676,176.21,0
2026-01-04 16:00:00,2.708,51.89,1448.3,61.86,11.35,91.14,0.2662,174.99,0
2026-01-04 16:30:00,3.072,52.46,1459.8,62.49,8.78,80.93,0.2892,171.76,0
2026-01-04 17:00:00,2.646,51.55,1477.5,62.14,15.85,89.58,0.2767,170.12,0
2026-01-04 17:30:00,3.397,49.0,1471.9,61.24,14.13,89.01,0.2932,170.23,0
2026-01-04 18:00:00,2.877,50.53,1477.3,60.53,14.42,93.19,0.2733,170.07,0
2026-01-04 18:30:00,2.51,49.79,1471.8,60.03,11.31,89.13,0.2569,175.13,0
2026-01-04 19:00:00,2.461,48.23,1452.2,63.12,7.82,90.86,0.24,172.29,0
2026-01-04 19:30:00,2.853,50.47,1461.4,59.88,17.09,96.08,0.2746,168.34,0
2026-01-04 20:00:00,2.681,47.79,1455.9,59.39,12.12,94.39,0.252,170.8,0
2026-01-04 20:30:00,2.919,52.07,1481.2,61.96,10.47,94.07,0.2674,171.03,0
2026-01-04 21:00:00,2.863,49.13,1450.7,59.78,13.45,89.81,0.2719,164.88,0
2026-01-04 21:30:00,2.73,50.35,1475.8,59.57,15.39,92.9,0.2706,170.58,0
2026-01-04 22:00:00,2.541,50.53,1475.7,58.84,12.48,90.52,0.2607,173.21,0
2026-01-04 22:30:00,2.378,49.58,1486.8,60.3,15.8,90.59,0.2608,170.51,0
2026-01-04 23:00:00,2.649,51.13,1459.9,60.92,15.38,92.36,0.2704,171.55,0
2026-01-04 23:30:00,2.979,49.24,1473.3,61.42,10.05,89.29,0.2685,172.12,0
2026-01-05 00:00:00,2.822,51.69,1492.0,62.5,11.12,95.51,0.2625,169.51,0
2026-01-05 00:30:00,2.461,47.73,1457.1,61.88,15.27,90.51,0.2579,172.6,0
2026-01-05 01:00:00,2.82,50.4,1446.0,60.82,6.16,92.8,0.2509,174.65,0
2026-01-05 01:30:00,2.877,53.69,1441.8,60.82,12.64,95.26,0.2736,165.58,0
2026-01-05 02:00:00,2.564,48.43,1472.9,61.9,9.5,93.94,0.2436,168.99,0
2026-01-05 02:30:00,2.827,49.04,1441.6,63.06,11.95,86.57,0.2716,176.89,0
2026-01-05 03:00:00,2.807,51.21,1459.7,61.36,12.46,92.09,0.2693,170.28,0
2026-01-05 03:30:00,2.511,50.63,1469.3,60.48,12.38,93.26,0.2555,169.54,0
2026-01-05 04:00:00,2.89,50.97,1466.2,59.71,11.96,93.34,0.2685,168.74,0
2026-01-05 04:30:00,2.945,51.24,1469.0,59.05,10.67,87.27,0.2769,173.21,0
2026-01-05 05:00:00,3.079,51.53,1466.5,62.23,19.21,88.6,0.3017,166.44,0
2026-01-05 05:30:00,3.076,52.41,1479.1,62.12,18.21,93.5,0.294,171.91,0
2026-01-05 06:00:00,2.472,51.18,1452.2,62.13,10.7,88.19,0.259,168.18,0
2026-01-05 06:30:00,2.586,50.04,1455.5,61.09,17.63,89.53,0.2754,166.63,0
2026-01-05 07:00:00,2.953,51.71,1454.2,63.41,12.74,95.11,0.2718,168.06,0
2026-01-05 07:30:00,2.957,53.94,1473.4,60.59,14.13,90.19,0.2884,168.49,0
2026-01-05 08:00:00,2.961,50.31,1474.2,62.76,13.72,88.11,0.2816,167.0,0
2026-01-05 08:30:00,3.8,48.82,1468.7,61.29,12.29,87.61,0.3044,171.71,0
2026-01-05 09:00:00,2.983,52.6,1477.4,60.45,16.47,91.19,0.2903,166.02,0
2026-01-05 09:30:00,3.128,50.41,1449.0,62.27,14.39,86.15,0.2923,168.53,0
2026-01-05 10:00:00,3.087,46.75,1483.0,62.01,12.95,89.36,0.2733,169.6,0
2026-01-05 10:30:00,3.015,52.21,1481.2,61.95,10.95,91.05,0.2769,168.25,0
2026-01-05 11:00:00,2.778,49.75,1471.7,61.55,12.04,93.9,0.2608,170.05,0
2026-01-05 11:30:00,3.05,50.57,1484.2,61.39,10.24,91.96,0.2709,166.3,0
2026-01-05 12:00:00,2.671,51.36,1442.8,65.04,14.44,87.77,0.2763,169.35,0
2026-01-05 12:30:00,2.809,51.13,1456.3,63.25,11.48,93.4,0.2648,169.31,0
2026-01-05 13:00:00,2.751,52.09,1453.7,62.57,13.88,88.92,0.2778,170.13,0
2026-01-05 13:30:00,2.897,50.06,1471.1,61.67,18.03,86.07,0.2925,161.44,0
2026-01-05 14:00:00,3.459,51.79,1449.8,63.03,17.67,89.21,0.3109,168.5,0
2026-01-05 14:30:00,2.418,50.43,1471.4,62.32,14.66,93.99,0.2564,169.54,0
2026-01-05 15:00:00,3.06,52.25,1478.7,61.59,14.59,90.13,0.289,165.48,0
2026-01-05 15:30:00,2.489,52.06,1470.5,61.12,19.58,89.62,0.2818,164.94,0
2026-01-05 16:00:00,2.779,49.29,1465.5,61.47,16.25,94.45,0.2694,164.35,0
2026-01-05 16:30:00,3.173,52.96,1450.1,56.85,14.19,85.2,0.3011,163.23,0
2026-01-05 17:00:00,2.921,50.07,1451.7,61.93,11.51,85.59,0.2778,168.2,0
2026-01-05 17:30:00,2.639,52.51,1476.8,60.9,16.13,84.55,0.2871,172.92,0
2026-01-05 18:00:00,2.734,51.75,1471.1,64.04,17.28,90.47,0.2825,164.28,0
2026-01-05 18:30:00,3.087,54.42,1461.2,61.7,13.7,89.81,0.2936,164.42,0
2026-01-05 19:00:00,2.738,50.74,1456.6,59.9,16.07,93.89,0.272,165.74,0
2026-01-05 19:30:00,2.979,50.54,1437.2,61.62,14.5,89.94,0.2819,160.76,0
2026-01-05 20:00:00,2.94,51.16,1448.6,60.15,15.02,87.95,0.2864,163.35,0
2026-01-05 20:30:00,2.77,50.67,1484.3,62.44,9.32,89.12,0.2632,165.14,0
2026-01-05 21:00:00,3.473,52.68,1445.9,62.18,15.06,89.43,0.3068,162.5,0
2026-01-05 21:30:00,3.099,48.36,1463.5,63.2,18.1,84.01,0.2986,168.65,0
2026-01-05 22:00:00,2.438,49.4,1473.2,60.59,14.17,97.11,0.2486,161.05,0
2026-01-05 22:30:00,2.995,49.4,1446.0,61.85,15.94,90.49,0.2825,167.5,0
2026-01-05 23:00:00,2.787,53.06,1463.2,59.76,13.99,89.52,0.2809,169.08,0
2026-01-05 23:30:00,3.17,54.46,1472.1,62.88,16.85,90.68,0.3032,165.69,0
2026-01-06 00:00:00,2.763,51.22,1460.9,62.62,15.47,90.92,0.277,164.01,0
2026-01-06 00:30:00,2.936,51.13,1495.1,62.6,13.73,88.32,0.2824,165.03,0
2026-01-06 01:00:00,3.095,51.58,1440.6,61.88,19.48,86.81,0.3058,162.84,0
2026-01-06 01:30:00,3.189,53.58,1473.3,62.51,18.53,90.45,0.3062,157.93,0
2026-01-06 02:00:00,2.677,49.84,1458.4,64.31,14.77,89.76,0.2706,160.97,0
2026-01-06 02:30:00,2.897,51.97,1469.6,61.49,17.59,86.13,0.2961,163.75,0
2026-01-06 03:00:00,2.866,53.32,1465.6,62.15,17.75,92.77,0.2888,160.83,0
2026-01-06 03:30:00,2.825,52.49,1451.4,60.33,18.08,89.35,0.2913,162.29,0
2026-01-06 04:00:00,3.434,51.96,1462.9,60.67,12.31,90.61,0.2949,164.84,0
2026-01-06 04:30:00,3.098,53.45,1437.8,62.13,19.13,92.55,0.301,163.71,0
2026-01-06 05:00:00,2.685,46.81,1467.2,63.66,15.25,88.39,0.2666,166.32,0
2026-01-06 05:30:00,3.234,52.92,1463.5,61.63,15.85,89.23,0.3013,163.9,0
2026-01-06 06:00:00,3.539,50.55,1467.5,61.68,23.41,90.66,0.3228,163.95,0
2026-01-06 06:30:00,3.271,48.46,1472.4,61.44,17.63,86.01,0.3007,160.63,0
2026-01-06 07:00:00,2.637,52.7,1464.1,61.26,15.98,88.3,0.2815,158.64,0
2026-01-06 07:30:00,2.9,54.28,1461.4,62.53,11.5,88.47,0.2832,161.27,0
2026-01-06 08:00:00,3.341,51.58,1448.9,59.85,20.55,85.18,0.3195,160.2,0
2026-01-06 08:30:00,2.852,53.57,1450.9,64.04,13.78,94.95,0.2758,161.75,0
2026-01-06 09:00:00,3.144,54.79,1473.6,61.13,14.7,83.73,0.3082,158.93,0
2026-01-06 09:30:00,3.23,54.28,1476.5,63.23,16.45,84.01,0.3139,164.53,0
2026-01-06 10:00:00,2.809,54.89,1456.3,60.26,20.89,91.8,0.3001,159.68,0
2026-01-06 10:30:00,3.03,53.3,1459.7,63.18,19.34,89.95,0.3027,160.65,0
2026-01-06 11:00:00,2.238,52.13,1448.2,63.2,17.08,84.69,0.2743,161.56,0
2026-01-06 11:30:00,2.797,49.13,1473.0,62.79,18.32,89.54,0.2822,164.86,0
2026-01-06 12:00:00,2.994,51.6,1466.9,60.74,16.11,92.08,0.2859,166.64,0
2026-01-06 12:30:00,2.749,50.55,1482.1,62.62,18.03,87.53,0.2864,166.72,0
2026-01-06 13:00:00,3.473,56.01,1448.2,60.48,17.93,95.37,0.3133,157.26,0
2026-01-06 13:30:00,2.711,51.81,1454.1,61.9,20.23,82.36,0.3015,159.86,0
2026-01-06 14:00:00,2.963,52.37,1461.3,63.83,20.3,89.57,0.301,159.16,0
2026-01-06 14:30:00,3.109,53.17,1466.2,63.5,19.18,90.94,0.3033,161.84,0
2026-01-06 15:00:00,3.441,52.28,1455.8,62.35,17.11,90.07,0.3088,161.52,0
2026-01-06 15:30:00,2.726,55.28,1447.8,60.88,19.93,86.73,0.3033,158.72,0
2026-01-06 16:00:00,3.38,51.14,1468.8,63.32,17.92,86.43,0.3113,158.36,0
2026-01-06 16:30:00,3.095,52.64,1466.8,62.4,15.51,88.58,0.2958,157.22,0
2026-01-06 17:00:00,2.851,50.98,1447.1,58.91,17.27,89.65,0.2859,152.12,0
2026-01-06 17:30:00,3.216,49.96,1474.3,63.58,18.56,88.97,0.3004,156.07,0
2026-01-06 18:00:00,3.155,51.26,1471.9,62.38,20.69,90.23,0.3049,162.43,0
2026-01-06 18:30:00,2.959,52.32,1459.4,64.24,18.02,84.01,0.3034,164.1,0
2026-01-06 19:00:00,3.13,51.65,1458.7,60.81,15.52,86.33,0.298,163.62,0
2026-01-06 19:30:00,3.02,51.2,1464.3,57.7,18.75,84.15,0.3044,162.18,0
2026-01-06 20:00:00,3.149,49.94,1447.2,62.9,18.96,85.77,0.3038,156.29,0
2026-01-06 20:30:00,3.29,52.35,1457.9,62.94,19.21,89.92,0.3092,155.65,0
