timestamp,vibration_rms_mm_s,temperature_c,rpm,acoustic_noise_db,bearing_wear_percent,lubricant_quality_percent,failure_risk_score,remaining_useful_life_hours,breakdown_label
2026-01-02 21:30:00,5.451,65.05,1432.6,71.61,50.82,58.82,0.5708,91.78,0
2026-01-02 22:00:00,4.912,65.32,1404.2,70.48,52.66,57.16,0.5578,90.63,0
2026-01-02 22:30:00,5.129,66.04,1419.2,71.13,52.35,59.56,0.5625,92.28,0
2026-01-02 23:00:00,5.47,65.9,1403.9,70.81,53.4,59.95,0.5776,89.8,0
2026-01-02 23:30:00,5.238,65.65,1403.3,71.64,48.95,59.64,0.5573,93.13,0
2026-01-03 00:00:00,5.603,66.72,1400.4,71.13,55.1,56.97,0.5949,89.48,0
2026-01-03 00:30:00,5.398,66.6,1410.3,70.83,54.49,57.55,0.5838,90.73,0
2026-01-03 01:00:00,5.143,68.03,1408.9,70.39,50.0,60.64,0.5594,92.09,0
2026-01-03 01:30:00,5.171,65.64,1411.1,70.33,49.01,56.46,0.5612,89.43,0
2026-01-03 02:00:00,5.273,65.28,1418.3,69.59,53.32,59.77,0.5686,91.42,0
2026-01-03 02:30:00,5.56,63.82,1402.3,70.79,57.06,60.22,0.5852,89.57,0
2026-01-03 03:00:00,5.776,66.9,1406.1,70.32,50.86,57.23,0.5911,90.43,0
2026-01-03 03:30:00,5.5,66.17,1419.3,72.51,54.59,57.73,0.5868,89.7,0
2026-01-03 04:00:00,5.084,68.04,1403.7,70.38,52.6,59.88,0.5651,88.0,0
2026-01-03 04:30:00,5.218,67.99,1402.2,70.48,53.37,57.11,0.5779,91.41,0
2026-01-03 05:00:00,5.249,63.47,1414.6,70.08,54.34,55.65,0.5743,90.72,0
2026-01-03 05:30:00,5.469,65.35,1410.4,71.17,54.0,57.41,0.5829,88.34,0
2026-01-03 06:00:00,5.015,66.1,1415.9,71.75,52.96,62.3,0.5542,90.26,0
2026-01-03 06:30:00,5.43,64.9,1404.4,71.45,55.63,60.05,0.5792,89.74,0
2026-01-03 07:00:00,5.473,66.36,1414.9,71.16,55.65,61.58,0.5811,89.55,0
2026-01-03 07:30:00,5.299,67.57,1421.0,70.69,54.43,59.44,0.5781,89.46,0
2026-01-03 08:00:00,5.477,63.27,1410.6,71.23,54.15,62.01,0.5698,92.3,0
2026-01-03 08:30:00,4.959,67.51,1417.8,70.74,52.2,59.22,0.5593,89.58,0
2026-01-03 09:00:00,5.653,68.6,1410.3,71.35,56.88,57.95,0.6036,86.79,0
2026-01-03 09:30:00,5.267,67.44,1416.4,71.12,51.9,60.28,0.5685,90.18,0
2026-01-03 10:00:00,5.57,66.61,1406.3,71.43,55.29,59.41,0.5889,87.27,0
2026-01-03 10:30:00,5.294,67.26,1417.3,70.02,51.05,59.93,0.5678,92.49,0
2026-01-03 11:00:00,5.564,65.89,1395.1,71.06,52.83,59.15,0.5815,86.62,0
2026-01-03 11:30:00,5.451,67.76,1398.2,72.32,56.2,61.11,0.5857,89.47,0
2026-01-03 12:00:00,5.552,66.87,1408.6,71.77,53.14,60.43,0.5814,88.37,0
2026-01-03 12:30:00,5.473,62.72,1398.4,70.16,53.34,56.18,0.578,87.98,0
2026-01-03 13:00:00,5.452,67.7,1402.6,71.57,53.19,59.91,0.5804,89.74,0
2026-01-03 13:30:00,5.078,66.72,1406.8,70.66,54.31,62.02,0.5619,89.73,0
2026-01-03 14:00:00,5.27,66.37,1418.0,70.58,54.89,60.15,0.574,88.45,0
2026-01-03 14:30:00,5.092,69.53,1404.0,69.76,55.35,60.71,0.574,87.33,0
2026-01-03 15:00:00,5.167,68.22,1396.9,71.16,54.96,58.91,0.5767,86.54,0
2026-01-03 15:30:00,4.952,67.78,1416.9,71.3,56.88,56.48,0.5768,86.95,0
2026-01-03 16:00:00,5.516,64.9,1421.2,71.6,54.84,60.05,0.5806,88.12,0
2026-01-03 16:30:00,5.283,64.72,1406.8,71.82,57.5,58.64,0.5804,86.66,0
2026-01-03 17:00:00,5.505,67.9,1402.2,73.03,56.48,58.66,0.5937,85.42,0
2026-01-03 17:30:00,5.397,65.9,1413.7,70.97,52.93,59.1,0.5752,88.66,0
2026-01-03 18:00:00,5.401,67.83,1424.4,70.08,53.65,55.77,0.5881,87.56,0
2026-01-03 18:30:00,5.16,70.45,1420.1,71.6,54.99,58.34,0.5826,88.36,0
2026-01-03 19:00:00,5.342,66.01,1412.6,70.75,54.69,57.98,0.5799,86.5,0
2026-01-03 19:30:00,5.096,62.76,1406.9,71.49,56.41,60.37,0.5624,86.94,0
2026-01-03 20:00:00,5.302,67.87,1402.4,72.03,50.6,56.46,0.5753,89.39,0
2026-01-03 20:30:00,5.395,67.19,1407.9,71.57,55.76,60.21,0.5829,88.51,0
2026-01-03 21:00:00,5.855,67.79,1409.6,71.92,54.65,58.52,0.6031,86.02,0
2026-01-03 21:30:00,5.265,64.57,1420.5,71.19,58.12,58.13,0.582,87.04,0
2026-01-03 22:00:00,4.948,68.52,1405.8,71.59,59.44,59.43,0.5788,87.77,0
2026-01-03 22:30:00,5.314,67.2,1408.4,71.51,55.76,58.22,0.5836,86.0,0
2026-01-03 23:00:00,5.521,65.87,1398.8,71.0,54.02,59.27,0.5825,87.66,0
2026-01-03 23:30:00,5.399,67.81,1399.9,73.59,57.58,58.21,0.5929,83.53,0
2026-01-04 00:00:00,5.475,68.01,1410.9,71.8,53.57,59.87,0.5831,87.73,0
2026-01-04 00:30:00,5.388,67.96,1408.0,73.34,56.4,58.39,0.5895,85.1,0
2026-01-04 01:00:00,5.546,66.39,1412.4,72.42,58.67,52.41,0.61,83.86,0
2026-01-04 01:30:00,5.473,67.07,1406.2,71.1,56.87,56.59,0.5957,86.53,0
2026-01-04 02:00:00,5.397,66.77,1412.4,71.78,56.68,57.57,0.5896,86.17,0
2026-01-04 02:30:00,5.567,65.88,1409.7,71.41,53.97,59.6,0.5835,87.58,0
2026-01-04 03:00:00,5.65,68.49,1392.6,72.9,53.58,56.56,0.5978,85.2,0
2026-01-04 03:30:00,5.409,67.12,1409.7,72.55,55.74,56.42,0.5908,86.78,0
2026-01-04 04:00:00,5.823,67.57,1401.8,71.63,57.0,55.74,0.6127,83.93,0
2026-01-04 04:30:00,5.569,67.96,1423.8,73.02,59.53,56.73,0.6079,84.57,0
2026-01-04 05:00:00,5.557,68.17,1400.5,70.48,54.98,59.76,0.5904,84.89,0
2026-01-04 05:30:00,5.769,67.33,1407.0,72.17,57.3,58.05,0.6062,82.88,0
2026-01-04 06:00:00,5.343,66.22,1401.6,70.94,56.62,59.11,0.583,86.27,0
2026-01-04 06:30:00,5.44,67.22,1401.7,72.38,59.34,57.52,0.599,84.65,0
2026-01-04 07:00:00,5.372,66.05,1398.0,71.92,53.82,57.78,0.5794,86.31,0
2026-01-04 07:30:00,5.368,68.68,1409.0,70.54,54.28,57.4,0.587,85.15,0
2026-01-04 08:00:00,5.826,67.52,1403.1,71.88,56.5,56.76,0.6095,84.26,0
2026-01-04 08:30:00,5.544,66.35,1399.6,72.44,59.64,58.46,0.6001,84.83,0
2026-01-04 09:00:00,5.548,66.58,1402.5,71.05,55.54,57.37,0.5927,83.97,0
2026-01-04 09:30:00,5.502,68.12,1408.5,70.75,55.49,59.39,0.5901,86.1,0
2026-01-04 10:00:00,5.248,69.04,1406.8,71.36,57.27,60.51,0.5843,84.37,0
2026-01-04 10:30:00,5.759,70.27,1403.8,72.2,59.84,57.74,0.6193,82.67,0
2026-01-04 11:00:00,5.31,65.26,1407.5,70.83,54.69,58.79,0.5754,86.53,0
2026-01-04 11:30:00,5.397,66.48,1406.9,72.22,57.75,58.51,0.5897,82.03,0
2026-01-04 12:00:00,5.341,68.86,1401.2,72.49,59.02,55.84,0.6013,85.84,0
2026-01-04 12:30:00,5.114,66.09,1412.2,71.61,58.89,57.0,0.5835,83.13,0
2026-01-04 13:00:00,5.078,65.39,1399.6,73.45,53.17,56.59,0.567,83.99,0
2026-01-04 13:30:00,5.497,64.73,1394.5,70.9,53.0,59.53,0.5759,85.17,0
2026-01-04 14:00:00,5.68,66.95,1419.6,73.43,59.29,57.78,0.6074,82.26,0
2026-01-04 14:30:00,5.571,65.0,1392.7,71.91,56.16,57.42,0.5916,83.42,0
2026-01-04 15:00:00,5.292,66.31,1415.3,70.95,54.46,59.42,0.5752,85.46,0
2026-01-04 15:30:00,5.491,68.04,1405.9,72.72,54.64,59.3,0.5876,86.5,0
2026-01-04 16:00:00,5.515,71.35,1408.3,72.42,56.82,57.61,0.6047,83.21,0
2026-01-04 16:30:00,5.489,67.53,1402.5,73.76,57.48,56.84,0.5984,83.41,0
2026-01-04 17:00:00,5.733,66.88,1394.5,73.25,60.92,54.21,0.6205,81.64,0
2026-01-04 17:30:00,5.283,65.74,1413.6,71.58,53.24,58.95,0.5714,84.74,0
2026-01-04 18:00:00,5.789,69.46,1415.3,72.32,57.16,57.16,0.6132,82.94,0
2026-01-04 18:30:00,5.319,68.79,1411.6,71.85,56.12,55.86,0.593,84.68,0
2026-01-04 19:00:00,5.456,69.72,1394.0,73.29,57.93,56.69,0.6034,82.92,0
2026-01-04 19:30:00,5.32,65.49,1413.1,73.01,61.97,57.58,0.5969,83.05,0
2026-01-04 20:00:00,5.562,68.46,1396.1,73.66,60.07,57.04,0.6094,82.34,0
2026-01-04 20:30:00,5.698,69.15,1399.8,74.22,59.03,57.57,0.6127,81.18,0
2026-01-04 21:00:00,5.743,68.14,1386.8,71.8,57.98,57.7,0.6094,80.57,0
2026-01-04 21:30:00,5.764,65.58,1390.1,72.36,59.65,55.61,0.6129,80.61,0
2026-01-04 22:00:00,5.581,68.81,1394.3,72.95,56.75,58.99,0.5988,81.04,0
2026-01-04 22:30:00,5.544,69.49,1393.0,72.71,56.55,56.48,0.6033,81.53,0
2026-01-04 23:00:00,5.879,67.9,1403.7,72.83,54.89,55.68,0.6106,80.61,0
2026-01-04 23:30:00,5.478,68.53,1404.4,73.58,58.79,57.42,0.6023,80.87,0
2026-01-05 00:00:00,5.611,66.28,1402.9,72.83,59.75,58.74,0.6023,81.75,0
2026-01-05 00:30:00,5.557,68.36,1401.2,73.01,56.29,54.7,0.6042,81.31,0
2026-01-05 01:00:00,5.759,69.19,1391.0,71.56,60.36,55.95,0.6218,80.25,0
2026-01-05 01:30:00,5.541,69.18,1388.6,72.97,60.71,57.57,0.6108,81.25,0
2026-01-05 02:00:00,5.67,68.92,1397.9,71.37,61.04,58.3,0.6146,81.91,0
2026-01-05 02:30:00,5.614,69.17,1401.8,74.11,61.72,55.86,0.6196,80.39,0
2026-01-05 03:00:00,5.847,69.33,1412.3,73.29,58.74,57.36,0.6187,82.3,0
2026-01-05 03:30:00,5.588,68.92,1403.0,72.36,56.21,53.06,0.6098,80.54,0
2026-01-05 04:00:00,5.537,68.86,1407.5,72.7,59.2,56.2,0.6088,80.08,0
2026-01-05 04:30:00,5.774,70.34,1388.6,72.61,61.49,56.2,0.6273,79.75,0
2026-01-05 05:00:00,5.951,71.0,1404.4,72.18,61.95,56.69,0.636,80.95,0
2026-01-05 05:30:00,5.926,70.8,1406.5,71.76,57.0,57.46,0.6206,80.04,0
2026-01-05 06:00:00,5.31,65.8,1389.6,74.03,58.68,54.4,0.5953,79.56,0
2026-01-05 06:30:00,5.51,68.37,1408.0,73.65,55.81,54.28,0.602,81.32,0
2026-01-05 07:00:00,5.135,68.8,1402.5,73.07,58.07,56.29,0.5897,81.31,0
2026-01-05 07:30:00,5.798,67.64,1393.4,74.01,60.1,54.13,0.6229,79.29,0
2026-01-05 08:00:00,5.544,68.73,1410.7,74.01,58.17,55.24,0.6082,80.14,0
2026-01-05 08:30:00,5.574,66.18,1404.3,72.41,60.45,55.34,0.6092,81.74,0
2026-01-05 09:00:00,5.493,69.33,1408.5,72.81,59.1,53.87,0.6125,78.81,0
2026-01-05 09:30:00,5.953,69.42,1392.1,74.45,59.1,56.91,0.625,77.08,0
2026-01-05 10:00:00,5.771,70.64,1408.6,73.51,60.57,54.87,0.6282,77.03,0
2026-01-05 10:30:00,5.851,71.38,1400.0,73.84,62.4,52.57,0.6422,77.98,0
2026-01-05 11:00:00,5.219,68.81,1413.5,72.98,59.52,56.09,0.5971,81.04,0
2026-01-05 11:30:00,5.854,67.6,1403.2,73.43,62.13,53.74,0.6309,78.46,0
2026-01-05 12:00:00,5.686,68.18,1402.4,72.47,59.6,55.45,0.6158,81.49,0
2026-01-05 12:30:00,5.542,67.17,1396.2,73.18,59.91,56.09,0.6073,80.9,0
2026-01-05 13:00:00,5.805,66.64,1408.8,71.23,57.5,56.08,0.6106,80.28,0
2026-01-05 13:30:00,5.514,70.39,1388.0,72.78,56.09,55.74,0.6045,80.23,0
2026-01-05 14:00:00,5.667,67.77,1400.3,74.04,57.58,54.08,0.6118,78.21,0
2026-01-05 14:30:00,5.553,66.67,1403.9,72.84,56.73,54.5,0.6018,77.63,0
2026-01-05 15:00:00,5.783,66.05,1410.2,71.62,60.13,56.06,0.615,81.87,0
2026-01-05 15:30:00,5.945,68.01,1403.1,68.88,54.86,53.16,0.6184,80.08,0
2026-01-05 16:00:00,5.673,67.98,1397.5,71.97,54.87,55.11,0.6037,80.54,0
2026-01-05 16:30:00,5.774,69.5,1399.5,72.94,59.99,55.34,0.6234,79.01,0
2026-01-05 17:00:00,5.961,66.56,1395.5,72.69,60.39,54.88,0.6262,79.35,0
2026-01-05 17:30:00,6.06,69.45,1391.0,73.64,62.58,56.54,0.6387,78.58,0
2026-01-05 18:00:00,5.311,67.43,1400.2,71.76,58.22,55.15,0.5963,78.6,0
2026-01-05 18:30:00,5.815,69.35,1406.0,73.78,58.4,55.13,0.6211,77.99,0
2026-01-05 19:00:00,5.489,68.28,1389.7,73.87,60.32,53.63,0.6136,79.4,0
2026-01-05 19:30:00,5.515,70.96,1395.2,72.95,65.14,53.81,0.6323,76.6,0
2026-01-05 20:00:00,5.944,67.49,1409.9,72.82,62.48,56.58,0.6294,78.27,0
2026-01-05 20:30:00,5.766,67.95,1409.0,72.83,63.3,56.65,0.6253,77.87,0
2026-01-05 21:00:00,5.867,69.67,1391.5,72.16,58.4,53.7,0.6268,78.09,0
2026-01-05 21:30:00,5.468,67.77,1403.5,73.74,62.03,56.95,0.6093,77.44,0
2026-01-05 22:00:00,5.826,69.19,1396.1,72.75,62.42,54.44,0.6326,75.25,0
2026-01-05 22:30:00,5.934,69.7,1401.7,70.61,61.17,55.72,0.6324,77.85,0
2026-01-05 23:00:00,6.076,71.27,1399.7,72.93,61.0,52.21,0.6481,77.51,0
2026-01-05 23:30:00,5.529,68.28,1402.8,72.69,61.29,54.44,0.616,76.23,0
2026-01-06 00:00:00,5.612,71.23,1402.2,71.3,61.36,55.63,0.6236,76.39,0
2026-01-06 00:30:00,6.093,68.63,1409.6,74.06,60.95,50.96,0.6453,74.89,0
2026-01-06 01:00:00,5.604,67.46,1400.3,71.99,60.04,52.25,0.6184,75.77,0
2026-01-06 01:30:00,5.513,69.31,1409.9,72.92,60.64,52.3,0.6203,76.61,0
2026-01-06 02:00:00,5.735,69.03,1384.4,71.54,60.4,53.08,0.6263,76.29,0
2026-01-06 02:30:00,5.789,68.21,1389.9,73.21,60.01,55.93,0.62,76.75,0
2026-01-06 03:00:00,5.854,69.65,1401.0,72.12,63.32,55.6,0.6347,75.68,0
2026-01-06 03:30:00,5.805,69.39,1401.2,72.75,60.42,56.18,0.6237,75.53,0
2026-01-06 04:00:00,6.103,69.49,1393.3,73.97,64.41,57.32,0.6436,76.02,0
2026-01-06 04:30:00,5.696,66.61,1402.0,74.73,60.79,54.68,0.6172,76.87,0
2026-01-06 05:00:00,5.922,73.66,1395.7,73.02,62.09,51.87,0.6507,74.5,0
2026-01-06 05:30:00,5.706,70.69,1389.1,71.81,61.3,54.13,0.629,75.19,0
2026-01-06 06:00:00,5.824,66.95,1386.1,74.37,65.66,52.05,0.6405,74.59,0
2026-01-06 06:30:00,5.524,69.04,1408.8,73.15,61.25,54.55,0.6172,76.65,0
2026-01-06 07:00:00,6.05,68.26,1393.2,72.32,61.11,56.19,0.6327,76.01,0
2026-01-06 07:30:00,6.156,71.93,1387.7,73.48,60.07,50.33,0.6542,72.95,0
2026-01-06 08:00:00,5.808,67.16,1397.6,71.87,63.02,53.35,0.6311,74.21,0
2026-01-06 08:30:00,5.944,69.3,1396.9,73.39,63.76,52.44,0.6449,73.55,0
2026-01-06 09:00:00,5.548,69.27,1393.6,72.91,63.8,52.68,0.6288,75.21,0
2026-01-06 09:30:00,6.064,70.98,1400.1,73.93,60.95,55.2,0.6409,74.6,0
2026-01-06 10:00:00,5.812,71.91,1410.3,73.85,61.75,50.75,0.6438,75.85,0
2026-01-06 10:30:00,5.997,70.33,1398.6,73.82,59.81,51.97,0.6404,75.6,0
2026-01-06 11:00:00,6.025,70.61,1392.0,74.29,61.84,52.69,0.6458,73.8,0
2026-01-06 11:30:00,5.968,68.74,1392.1,74.16,59.96,53.18,0.6337,72.92,0
2026-01-06 12:00:00,5.808,71.2,1397.4,73.56,61.05,55.39,0.631,74.18,0
2026-01-06 12:30:00,6.156,71.47,1403.4,74.42,61.71,52.29,0.6534,74.4,0
2026-01-06 13:00:00,5.729,71.57,1395.9,72.57,62.53,50.8,0.6417,72.6,0
2026-01-06 13:30:00,5.61,68.29,1402.6,72.05,61.61,54.81,0.6193,75.15,0
2026-01-06 14:00:00,5.741,70.74,1415.2,74.21,61.39,56.04,0.6269,74.08,0
2026-01-06 14:30:00,5.786,70.75,1420.2,73.66,62.78,54.29,0.6357,73.63,0
2026-01-06 15:00:00,5.673,71.07,1404.5,75.13,63.29,54.73,0.6323,73.28,0
2026-01-06 15:30:00,6.017,71.37,1396.0,75.3,60.21,51.02,0.6464,72.56,0
2026-01-06 16:00:00,6.07,70.68,1404.6,73.05,65.77,53.96,0.655,73.76,0
2026-01-06 16:30:00,5.944,71.4,1396.0,73.93,60.63,50.06,0.6465,73.03,0
2026-01-06 17:00:00,6.051,72.96,1395.7,74.21,60.48,54.55,0.6449,74.16,0
2026-01-06 17:30:00,6.344,69.91,1379.3,73.82,63.19,50.3,0.665,74.3,0
2026-01-06 18:00:00,6.079,69.69,1394.8,73.83,62.9,53.98,0.6459,75.16,0
2026-01-06 18:30:00,5.786,70.67,1398.4,73.98,63.84,55.78,0.6352,72.0,0
2026-01-06 19:00:00,5.696,71.84,1409.0,74.15,62.28,53.44,0.635,74.76,0
2026-01-06 19:30:00,5.749,70.39,1405.5,72.95,60.36,51.69,0.6326,73.72,0
2026-01-06 20:00:00,5.796,69.01,1403.4,72.84,63.1,50.61,0.6404,72.0,0
2026-01-06 20:30:00,5.818,70.11,1395.9,73.05,63.34,51.44,0.6427,74.33,0
2026-01-06 21:00:00,6.151,69.65,1385.8,74.74,63.15,51.72,0.6539,73.26,0
2026-01-06 21:30:00,6.105,69.45,1406.7,74.36,60.65,57.71,0.6333,73.92,0
2026-01-06 22:00:00,5.906,69.07,1390.7,73.71,62.22,53.9,0.6361,73.15,0
2026-01-06 22:30:00,5.725,71.53,1387.7,72.72,65.29,53.14,0.6436,72.0,0
2026-01-06 23:00:00,6.026,70.95,1382.7,74.07,61.79,53.44,0.6449,72.0,0
2026-01-06 23:30:00,5.817,71.01,1402.7,74.28,65.06,51.35,0.6491,72.0,0
